N,K,S,diameter,averageShortestPathLength,edges
453,5,C(453;1;6;101;127;168),5,3.3407079646017701,2265
453,5,C(453;1;10;159;191;197),5,3.3407079646017701,2265
453,5,C(453;1;12;100;134;191),5,3.3407079646017701,2265
453,5,C(453;1;13;32;116;171),5,3.3407079646017701,2265
453,5,C(453;1;18;41;153;221),5,3.3407079646017701,2265
453,5,C(453;1;18;51;148;223),5,3.3407079646017701,2265
453,5,C(453;1;18;77;101;211),5,3.3407079646017701,2265
453,5,C(453;1;19;91;154;177),5,3.3407079646017701,2265
453,5,C(453;1;20;44;50;210),5,3.3407079646017701,2265
453,5,C(453;1;21;82;94;160),5,3.3407079646017701,2265
453,5,C(453;1;23;33;137;223),5,3.3407079646017701,2265
453,5,C(453;1;29;54;71;148),5,3.3407079646017701,2265
453,5,C(453;1;30;38;185;205),5,3.3407079646017701,2265
453,5,C(453;1;41;69;131;168),5,3.3407079646017701,2265
453,5,C(453;1;45;73;125;185),5,3.3407079646017701,2265
453,5,C(453;1;48;107;209;218),5,3.3407079646017701,2265
453,5,C(453;1;53;127;184;207),5,3.3407079646017701,2265
453,5,C(453;1;57;124;143;175),5,3.3407079646017701,2265
453,5,C(453;1;65;107;144;189),5,3.3407079646017701,2265
453,5,C(453;1;65;120;136;155),5,3.3407079646017701,2265
453,5,C(453;1;68;179;216;224),5,3.3407079646017701,2265
453,5,C(453;1;83;99;162;221),5,3.3407079646017701,2265
