N,K,S,diameter,averageShortestPathLength,edges
684,5,C(684;1;10;67;83;320),5,3.6939970717423134,3420
684,5,C(684;1;12;112;251;256),5,3.6939970717423134,3420
684,5,C(684;1;59;191;256;337),5,3.6939970717423134,3420
684,5,C(684;1;60;104;109;140),5,3.6939970717423134,3420
684,5,C(684;1;93;116;153;333),5,3.6939970717423134,3420
684,5,C(684;1;97;124;265;299),5,3.6939970717423134,3420
684,5,C(684;1;100;145;275;313),5,3.6939970717423134,3420
684,5,C(684;1;128;239;281;338),5,3.6939970717423134,3420
684,5,C(684;1;167;188;205;217),5,3.6939970717423134,3420
684,5,C(684;1;185;245;260;286),5,3.6939970717423134,3420
