N,K,S,diameter,averageShortestPathLength,edges
1675,5,C(1675;1;42;133;368;710),6,4.5459976105137399,8375
1675,5,C(1675;1;65;229;320;470),6,4.5459976105137399,8375
1675,5,C(1675;1;71;276;655;678),6,4.5459976105137399,8375
1675,5,C(1675;1;80;132;519;806),6,4.5459976105137399,8375
1675,5,C(1675;1;82;98;626;760),6,4.5459976105137399,8375
1675,5,C(1675;1;99;135;257;348),6,4.5459976105137399,8375
1675,5,C(1675;1;110;155;256;280),6,4.5459976105137399,8375
1675,5,C(1675;1;143;195;614;743),6,4.5459976105137399,8375
1675,5,C(1675;1;176;295;403;771),6,4.5459976105137399,8375
1675,5,C(1675;1;188;341;438;505),6,4.5459976105137399,8375
