N,K,S,diameter,averageShortestPathLength,edges
428,5,C(428;1;6;63;146;174),4,3.2974238875878221,2140
428,5,C(428;1;7;86;126;153),4,3.2974238875878221,2140
428,5,C(428;1;7;148;175;186),4,3.2974238875878221,2140
428,5,C(428;1;8;67;153;195),4,3.2974238875878221,2140
428,5,C(428;1;8;71;104;155),4,3.2974238875878221,2140
428,5,C(428;1;9;48;122;164),4,3.2974238875878221,2140
428,5,C(428;1;11;51;108;145),4,3.2974238875878221,2140
428,5,C(428;1;12;123;131;200),4,3.2974238875878221,2140
428,5,C(428;1;13;45;80;155),4,3.2974238875878221,2140
428,5,C(428;1;13;74;106;157),4,3.2974238875878221,2140
428,5,C(428;1;17;128;165;193),4,3.2974238875878221,2140
428,5,C(428;1;18;24;111;125),4,3.2974238875878221,2140
428,5,C(428;1;18;30;99;203),4,3.2974238875878221,2140
428,5,C(428;1;18;61;83;110),4,3.2974238875878221,2140
428,5,C(428;1;18;159;167;191),4,3.2974238875878221,2140
428,5,C(428;1;19;51;181;192),4,3.2974238875878221,2140
428,5,C(428;1;19;122;174;199),4,3.2974238875878221,2140
428,5,C(428;1;20;133;185;196),4,3.2974238875878221,2140
428,5,C(428;1;21;33;72;201),4,3.2974238875878221,2140
428,5,C(428;1;21;38;91;121),4,3.2974238875878221,2140
428,5,C(428;1;22;71;105;205),4,3.2974238875878221,2140
428,5,C(428;1;24;116;177;211),4,3.2974238875878221,2140
428,5,C(428;1;25;40;61;210),4,3.2974238875878221,2140
428,5,C(428;1;26;165;174;207),4,3.2974238875878221,2140
428,5,C(428;1;27;49;58;208),4,3.2974238875878221,2140
428,5,C(428;1;27;66;101;211),4,3.2974238875878221,2140
428,5,C(428;1;29;53;74;92),4,3.2974238875878221,2140
428,5,C(428;1;33;45;74;126),4,3.2974238875878221,2140
428,5,C(428;1;34;95;148;172),4,3.2974238875878221,2140
428,5,C(428;1;35;44;49;160),4,3.2974238875878221,2140
428,5,C(428;1;35;147;163;202),4,3.2974238875878221,2140
428,5,C(428;1;38;86;102;197),4,3.2974238875878221,2140
428,5,C(428;1;39;68;91;151),4,3.2974238875878221,2140
428,5,C(428;1;41;99;118;127),4,3.2974238875878221,2140
428,5,C(428;1;47;64;115;169),4,3.2974238875878221,2140
428,5,C(428;1;49;66;105;184),4,3.2974238875878221,2140
428,5,C(428;1;49;67;162;176),4,3.2974238875878221,2140
428,5,C(428;1;50;83;111;119),4,3.2974238875878221,2140
428,5,C(428;1;53;89;118;165),4,3.2974238875878221,2140
428,5,C(428;1;56;131;178;211),4,3.2974238875878221,2140
428,5,C(428;1;56;133;173;207),4,3.2974238875878221,2140
428,5,C(428;1;59;86;131;136),4,3.2974238875878221,2140
428,5,C(428;1;64;119;147;158),4,3.2974238875878221,2140
428,5,C(428;1;68;169;177;195),4,3.2974238875878221,2140
428,5,C(428;1;71;115;124;202),4,3.2974238875878221,2140
428,5,C(428;1;76;83;127;183),4,3.2974238875878221,2140
428,5,C(428;1;78;119;130;147),4,3.2974238875878221,2140
428,5,C(428;1;84;94;137;203),4,3.2974238875878221,2140
428,5,C(428;1;84;99;194;203),4,3.2974238875878221,2140
428,5,C(428;1;87;148;159;188),4,3.2974238875878221,2140
428,5,C(428;1;106;113;131;144),4,3.2974238875878221,2140
428,5,C(428;1;114;154;175;205),4,3.2974238875878221,2140
428,5,C(428;1;138;148;175;205),4,3.2974238875878221,2140
428,5,C(428;1;163;180;185;193),4,3.2974238875878221,2140
