N,K,S,diameter,averageShortestPathLength,edges
461,5,C(461;1;7;49;162;221),5,3.3565217391304349,2305
461,5,C(461;1;7;66;89;166),5,3.3565217391304349,2305
461,5,C(461;1;10;61;135;222),5,3.3565217391304349,2305
461,5,C(461;1;10;171;185;217),5,3.3565217391304349,2305
461,5,C(461;1;12;123;156;197),5,3.3565217391304349,2305
461,5,C(461;1;13;22;105;192),5,3.3565217391304349,2305
461,5,C(461;1;15;24;123;179),5,3.3565217391304349,2305
461,5,C(461;1;15;35;180;189),5,3.3565217391304349,2305
461,5,C(461;1;15;81;101;225),5,3.3565217391304349,2305
461,5,C(461;1;17;56;87;133),5,3.3565217391304349,2305
461,5,C(461;1;17;82;141;170),5,3.3565217391304349,2305
461,5,C(461;1;17;140;193;219),5,3.3565217391304349,2305
461,5,C(461;1;21;53;134;202),5,3.3565217391304349,2305
461,5,C(461;1;21;100;117;188),5,3.3565217391304349,2305
461,5,C(461;1;22;166;182;217),5,3.3565217391304349,2305
461,5,C(461;1;25;60;89;107),5,3.3565217391304349,2305
461,5,C(461;1;25;80;175;194),5,3.3565217391304349,2305
461,5,C(461;1;27;43;191;197),5,3.3565217391304349,2305
461,5,C(461;1;28;51;93;110),5,3.3565217391304349,2305
461,5,C(461;1;29;46;160;212),5,3.3565217391304349,2305
461,5,C(461;1;29;79;150;214),5,3.3565217391304349,2305
461,5,C(461;1;31;37;121;202),5,3.3565217391304349,2305
461,5,C(461;1;34;126;188;226),5,3.3565217391304349,2305
461,5,C(461;1;35;93;114;179),5,3.3565217391304349,2305
461,5,C(461;1;38;52;86;146),5,3.3565217391304349,2305
461,5,C(461;1;40;46;70;217),5,3.3565217391304349,2305
461,5,C(461;1;40;68;117;219),5,3.3565217391304349,2305
461,5,C(461;1;54;74;98;188),5,3.3565217391304349,2305
461,5,C(461;1;55;62;85;159),5,3.3565217391304349,2305
461,5,C(461;1;57;96;127;178),5,3.3565217391304349,2305
461,5,C(461;1;66;108;119;207),5,3.3565217391304349,2305
461,5,C(461;1;71;79;179;198),5,3.3565217391304349,2305
461,5,C(461;1;84;111;123;186),5,3.3565217391304349,2305
461,5,C(461;1;88;114;122;159),5,3.3565217391304349,2305
461,5,C(461;1;137;152;176;208),5,3.3565217391304349,2305
