N,K,S,diameter,averageShortestPathLength,edges
991,5,C(991;1;18;268;415;461),6,4.0202020202020199,4955
991,5,C(991;1;22;135;162;197),6,4.0202020202020199,4955
991,5,C(991;1;31;89;142;277),6,4.0202020202020199,4955
991,5,C(991;1;32;55;125;411),6,4.0202020202020199,4955
991,5,C(991;1;35;111;159;412),6,4.0202020202020199,4955
991,5,C(991;1;45;54;129;353),6,4.0202020202020199,4955
991,5,C(991;1;104;166;306;323),6,4.0202020202020199,4955
991,5,C(991;1;135;166;312;383),6,4.0202020202020199,4955
991,5,C(991;1;169;197;207;323),6,4.0202020202020199,4955
991,5,C(991;1;258;316;328;453),6,4.0202020202020199,4955
