N,K,S,diameter,averageShortestPathLength,edges
1091,5,C(1091;1;11;219;313;495),6,4.1082568807339452,5455
1091,5,C(1091;1;17;97;108;350),6,4.1082568807339452,5455
1091,5,C(1091;1;31;111;229;274),6,4.1082568807339452,5455
1091,5,C(1091;1;35;219;243;307),6,4.1082568807339452,5455
1091,5,C(1091;1;45;326;476;496),6,4.1082568807339452,5455
1091,5,C(1091;1;63;102;176;220),6,4.1082568807339452,5455
1091,5,C(1091;1;122;251;385;534),6,4.1082568807339452,5455
1091,5,C(1091;1;187;381;414;505),6,4.1082568807339452,5455
1091,5,C(1091;1;224;246;344;430),6,4.1082568807339452,5455
1091,5,C(1091;1;259;274;346;427),6,4.1082568807339452,5455
