N,K,S,diameter,averageShortestPathLength,edges
845,5,C(845;1;16;274;316;369),5,3.8791469194312795,4225
845,5,C(845;1;16;302;307;402),5,3.8791469194312795,4225
845,5,C(845;1;42;103;159;356),5,3.8791469194312795,4225
845,5,C(845;1;49;139;301;361),5,3.8791469194312795,4225
845,5,C(845;1;55;136;168;210),5,3.8791469194312795,4225
845,5,C(845;1;55;202;210;337),5,3.8791469194312795,4225
845,5,C(845;1;69;296;356;404),5,3.8791469194312795,4225
845,5,C(845;1;72;264;298;342),5,3.8791469194312795,4225
845,5,C(845;1;160;280;297;379),5,3.8791469194312795,4225
845,5,C(845;1;186;207;277;306),5,3.8791469194312795,4225
845,5,C(845;1;216;223;278;301),5,3.8791469194312795,4225
845,5,C(845;1;216;229;284;306),5,3.8791469194312795,4225
845,5,C(845;1;231;241;264;334),5,3.8791469194312795,4225
