N,K,S,diameter,averageShortestPathLength,edges
607,5,C(607;1;20;31;198;265),5,3.5907590759075907,3035
607,5,C(607;1;31;55;153;225),5,3.5907590759075907,3035
607,5,C(607;1;39;201;211;258),5,3.5907590759075907,3035
607,5,C(607;1;40;58;149;261),5,3.5907590759075907,3035
607,5,C(607;1;44;180;218;242),5,3.5907590759075907,3035
607,5,C(607;1;46;116;145;297),5,3.5907590759075907,3035
607,5,C(607;1;66;142;178;235),5,3.5907590759075907,3035
607,5,C(607;1;69;133;280;298),5,3.5907590759075907,3035
607,5,C(607;1;91;165;192;214),5,3.5907590759075907,3035
607,5,C(607;1;98;187;219;273),5,3.5907590759075907,3035
607,5,C(607;1;100;249;270;275),5,3.5907590759075907,3035
607,5,C(607;1;103;190;255;268),5,3.5907590759075907,3035
607,5,C(607;1;110;151;181;297),5,3.5907590759075907,3035
607,5,C(607;1;156;209;235;246),5,3.5907590759075907,3035
607,5,C(607;1;157;210;280;299),5,3.5907590759075907,3035
