N,K,S,diameter,averageShortestPathLength,edges
1063,5,C(1063;1;18;237;339;417),6,4.0847457627118642,5315
1063,5,C(1063;1;42;286;342;498),6,4.0847457627118642,5315
1063,5,C(1063;1;59;154;164;196),6,4.0847457627118642,5315
1063,5,C(1063;1;63;115;132;485),6,4.0847457627118642,5315
1063,5,C(1063;1;72;153;205;476),6,4.0847457627118642,5315
1063,5,C(1063;1;131;227;439;461),6,4.0847457627118642,5315
1063,5,C(1063;1;135;251;420;431),6,4.0847457627118642,5315
1063,5,C(1063;1;140;160;329;513),6,4.0847457627118642,5315
1063,5,C(1063;1;175;284;305;375),6,4.0847457627118642,5315
1063,5,C(1063;1;192;283;311;360),6,4.0847457627118642,5315
