N,K,S,diameter,averageShortestPathLength,edges
1399,5,C(1399;1;10;191;315;550),6,4.3590844062947065,6995
1399,5,C(1399;1;13;44;378;564),6,4.3590844062947065,6995
1399,5,C(1399;1;55;140;159;668),6,4.3590844062947065,6995
1399,5,C(1399;1;75;92;420;641),6,4.3590844062947065,6995
1399,5,C(1399;1;83;441;501;552),6,4.3590844062947065,6995
1399,5,C(1399;1;111;151;509;538),6,4.3590844062947065,6995
1399,5,C(1399;1;118;275;360;617),6,4.3590844062947065,6995
1399,5,C(1399;1;148;307;485;554),6,4.3590844062947065,6995
1399,5,C(1399;1;195;250;463;626),6,4.3590844062947065,6995
1399,5,C(1399;1;359;379;407;470),6,4.3590844062947065,6995
