N,K,S,diameter,averageShortestPathLength,edges
1159,5,C(1159;1;10;66;212;305),6,4.1692573402417965,5795
1159,5,C(1159;1;13;442;498;531),6,4.1692573402417965,5795
1159,5,C(1159;1;30;237;246;321),6,4.1692573402417965,5795
1159,5,C(1159;1;31;265;339;347),6,4.1692573402417965,5795
1159,5,C(1159;1;34;130;140;535),6,4.1692573402417965,5795
1159,5,C(1159;1;72;118;345;375),6,4.1692573402417965,5795
1159,5,C(1159;1;72;131;401;440),6,4.1692573402417965,5795
1159,5,C(1159;1;76;201;445;550),6,4.1692573402417965,5795
1159,5,C(1159;1;82;339;383;488),6,4.1692573402417965,5795
1159,5,C(1159;1;108;240;337;425),6,4.1692573402417965,5795
1159,5,C(1159;1;116;253;457;549),6,4.1692573402417965,5795
1159,5,C(1159;1;128;215;413;505),6,4.1692573402417965,5795
1159,5,C(1159;1;133;349;444;550),6,4.1692573402417965,5795
1159,5,C(1159;1;141;176;486;572),6,4.1692573402417965,5795
1159,5,C(1159;1;167;178;213;541),6,4.1692573402417965,5795
1159,5,C(1159;1;177;253;270;293),6,4.1692573402417965,5795
1159,5,C(1159;1;185;398;411;478),6,4.1692573402417965,5795
1159,5,C(1159;1;198;457;496;522),6,4.1692573402417965,5795
1159,5,C(1159;1;227;499;526;536),6,4.1692573402417965,5795
1159,5,C(1159;1;246;348;439;549),6,4.1692573402417965,5795
1159,5,C(1159;1;408;465;499;509),6,4.1692573402417965,5795
