N,K,S,diameter,averageShortestPathLength,edges
429,5,C(429;1;6;34;85;150),4,3.2990654205607477,2145
429,5,C(429;1;7;36;95;127),4,3.2990654205607477,2145
429,5,C(429;1;8;49;70;174),4,3.2990654205607477,2145
429,5,C(429;1;10;45;154;171),4,3.2990654205607477,2145
429,5,C(429;1;17;63;88;146),4,3.2990654205607477,2145
429,5,C(429;1;17;96;109;182),4,3.2990654205607477,2145
429,5,C(429;1;21;77;185;191),4,3.2990654205607477,2145
429,5,C(429;1;24;59;66;146),4,3.2990654205607477,2145
429,5,C(429;1;25;94;153;195),4,3.2990654205607477,2145
429,5,C(429;1;27;106;172;207),4,3.2990654205607477,2145
429,5,C(429;1;27;128;190;196),4,3.2990654205607477,2145
429,5,C(429;1;33;123;135;175),4,3.2990654205607477,2145
429,5,C(429;1;35;84;124;149),4,3.2990654205607477,2145
429,5,C(429;1;36;66;76;90),4,3.2990654205607477,2145
429,5,C(429;1;39;160;178;207),4,3.2990654205607477,2145
429,5,C(429;1;43;60;187;210),4,3.2990654205607477,2145
429,5,C(429;1;54;130;200;211),4,3.2990654205607477,2145
429,5,C(429;1;61;138;188;208),4,3.2990654205607477,2145
429,5,C(429;1;63;153;174;209),4,3.2990654205607477,2145
429,5,C(429;1;65;89;148;159),4,3.2990654205607477,2145
429,5,C(429;1;65;101;145;171),4,3.2990654205607477,2145
429,5,C(429;1;71;104;122;129),4,3.2990654205607477,2145
429,5,C(429;1;72;101;121;160),4,3.2990654205607477,2145
429,5,C(429;1;78;103;114;185),4,3.2990654205607477,2145
429,5,C(429;1;80;97;132;204),4,3.2990654205607477,2145
429,5,C(429;1;105;146;152;206),4,3.2990654205607477,2145
429,5,C(429;1;108;122;140;191),4,3.2990654205607477,2145
429,5,C(429;1;109;184;189;202),4,3.2990654205607477,2145
429,5,C(429;1;115;135;165;191),4,3.2990654205607477,2145
429,5,C(429;1;116;129;161;167),4,3.2990654205607477,2145
429,5,C(429;1;126;147;164;212),4,3.2990654205607477,2145
