N,K,S,diameter,averageShortestPathLength,edges
1181,5,C(1181;1;13;152;238;273),6,4.1864406779661021,5905
1181,5,C(1181;1;21;170;200;545),6,4.1864406779661021,5905
1181,5,C(1181;1;44;185;436;587),6,4.1864406779661021,5905
1181,5,C(1181;1;101;132;410;418),6,4.1864406779661021,5905
1181,5,C(1181;1;122;199;225;458),6,4.1864406779661021,5905
1181,5,C(1181;1;124;178;242;263),6,4.1864406779661021,5905
1181,5,C(1181;1;130;332;510;577),6,4.1864406779661021,5905
1181,5,C(1181;1;150;379;536;549),6,4.1864406779661021,5905
1181,5,C(1181;1;169;350;462;559),6,4.1864406779661021,5905
1181,5,C(1181;1;279;349;386;466),6,4.1864406779661021,5905
