Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(67; 1, 4, 10, 17)";3;2,27273;268;21301623
"C(67; 1, 5, 8, 20)";3;2,27273;268;21301623
"C(67; 1, 5, 14, 17)";3;2,27273;268;21301623
"C(67; 1, 6, 10, 23)";3;2,27273;268;21301623
"C(67; 1, 7, 11, 16)";3;2,27273;268;21301623
"C(67; 1, 7, 12, 16)";3;2,27273;268;21301623
"C(67; 1, 9, 12, 16)";3;2,27273;268;21301623
"C(67; 1, 9, 12, 26)";3;2,27273;268;21301623
"C(67; 1, 9, 13, 16)";3;2,27273;268;21301623
"C(67; 1, 9, 13, 20)";3;2,27273;268;21301623
"C(67; 1, 9, 24, 30)";3;2,27273;268;21301623
"C(67; 1, 10, 13, 17)";3;2,27273;268;21301623
"C(67; 1, 10, 14, 17)";3;2,27273;268;21301623
"C(67; 1, 11, 14, 18)";3;2,27273;268;21301623
"C(67; 1, 11, 14, 19)";3;2,27273;268;21301623
"C(67; 1, 11, 14, 20)";3;2,27273;268;21301623
"C(67; 1, 11, 16, 30)";3;2,27273;268;21301623
"C(67; 1, 12, 15, 19)";3;2,27273;268;21301623
"C(67; 1, 12, 15, 21)";3;2,27273;268;21301623
"C(67; 1, 12, 16, 30)";3;2,27273;268;21301623
"C(67; 1, 12, 18, 21)";3;2,27273;268;21301623
"C(67; 1, 12, 20, 30)";3;2,27273;268;21301623
"C(67; 1, 13, 16, 20)";3;2,27273;268;21301623
"C(67; 1, 13, 16, 21)";3;2,27273;268;21301623
"C(67; 1, 13, 16, 23)";3;2,27273;268;21301623
"C(67; 1, 13, 17, 23)";3;2,27273;268;21301623
"C(67; 1, 13, 19, 23)";3;2,27273;268;21301623
"C(67; 1, 14, 17, 23)";3;2,27273;268;21301623
"C(67; 1, 15, 18, 23)";3;2,27273;268;21301623
"C(67; 1, 15, 18, 27)";3;2,27273;268;21301623
"C(67; 1, 15, 19, 25)";3;2,27273;268;21301623
"C(67; 1, 15, 19, 27)";3;2,27273;268;21301623
"C(67; 1, 15, 21, 28)";3;2,27273;268;21301623
"C(67; 1, 17, 21, 27)";3;2,27273;268;21301623
"C(67; 1, 17, 21, 31)";3;2,27273;268;21301623
"C(67; 1, 17, 23, 31)";3;2,27273;268;21301623
"C(67; 1, 17, 27, 31)";3;2,27273;268;21301623
"C(67; 1, 18, 23, 29)";3;2,27273;268;21301623
"C(67; 1, 19, 23, 31)";3;2,27273;268;21301623
"C(67; 1, 19, 23, 32)";3;2,27273;268;21301623
"C(67; 1, 19, 25, 32)";3;2,27273;268;21301623
"C(67; 1, 20, 25, 32)";3;2,27273;268;21301623
"C(67; 1, 21, 27, 30)";3;2,27273;268;21301623
"C(67; 1, 21, 27, 31)";3;2,27273;268;21301623
"C(67; 1, 21, 28, 31)";3;2,27273;268;21301623
"C(67; 1, 24, 27, 31)";3;2,27273;268;21301623
"C(67; 1, 24, 28, 31)";3;2,27273;268;21301623
