Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(77; 2, 7, 8, 19)";3;2,36842;308;37460066
"C(77; 3, 4, 13, 18)";3;2,36842;308;37460066
"C(77; 5, 8, 12, 14)";3;2,36842;308;37460066
"C(77; 6, 8, 9, 19)";3;2,36842;308;37460066
"C(77; 6, 10, 11, 13)";3;2,36842;308;37460066
"C(77; 7, 9, 12, 13)";3;2,36842;308;37460066
"C(77; 8, 9, 12, 14)";3;2,36842;308;37460066
"C(77; 8, 9, 13, 15)";3;2,36842;308;37460066
"C(77; 8, 9, 15, 19)";3;2,36842;308;37460066
"C(77; 8, 10, 11, 15)";3;2,36842;308;37460066
"C(77; 8, 10, 11, 17)";3;2,36842;308;37460066
"C(77; 8, 12, 13, 15)";3;2,36842;308;37460066
"C(77; 8, 13, 14, 17)";3;2,36842;308;37460066
"C(77; 9, 10, 13, 15)";3;2,36842;308;37460066
"C(77; 9, 10, 14, 17)";3;2,36842;308;37460066
"C(77; 9, 11, 14, 15)";3;2,36842;308;37460066
"C(77; 9, 12, 14, 22)";3;2,36842;308;37460066
"C(77; 10, 11, 13, 19)";3;2,36842;308;37460066
"C(77; 10, 12, 13, 19)";3;2,36842;308;37460066
"C(77; 11, 12, 14, 18)";3;2,36842;308;37460066
"C(77; 11, 13, 14, 18)";3;2,36842;308;37460066
"C(77; 11, 13, 14, 20)";3;2,36842;308;37460066
"C(77; 11, 13, 21, 25)";3;2,36842;308;37460066
"C(77; 12, 13, 15, 20)";3;2,36842;308;37460066
"C(77; 12, 13, 15, 22)";3;2,36842;308;37460066
"C(77; 12, 13, 16, 18)";3;2,36842;308;37460066
"C(77; 12, 13, 20, 23)";3;2,36842;308;37460066
"C(77; 12, 14, 17, 18)";3;2,36842;308;37460066
"C(77; 12, 15, 17, 23)";3;2,36842;308;37460066
"C(77; 12, 16, 19, 25)";3;2,36842;308;37460066
"C(77; 13, 14, 16, 22)";3;2,36842;308;37460066
"C(77; 13, 14, 16, 23)";3;2,36842;308;37460066
"C(77; 13, 14, 17, 19)";3;2,36842;308;37460066
"C(77; 13, 14, 18, 24)";3;2,36842;308;37460066
"C(77; 13, 15, 16, 20)";3;2,36842;308;37460066
