Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(158; 1, 8, 31, 51)";4;2,90446;632;915814828
"C(158; 1, 13, 22, 76)";4;2,90446;632;915814828
"C(158; 1, 13, 43, 62)";4;2,90446;632;915814828
"C(158; 1, 18, 26, 73)";4;2,90446;632;915814828
"C(158; 1, 60, 67, 71)";4;2,90446;632;915814828
"C(158; 2, 11, 21, 71)";4;2,90446;632;915814828
"C(158; 2, 27, 35, 38)";4;2,90446;632;915814828
"C(158; 2, 43, 50, 73)";4;2,90446;632;915814828
"C(158; 3, 21, 35, 68)";4;2,90446;632;915814828
"C(158; 3, 28, 29, 39)";4;2,90446;632;915814828
"C(158; 3, 39, 46, 65)";4;2,90446;632;915814828
"C(158; 3, 54, 61, 78)";4;2,90446;632;915814828
"C(158; 3, 60, 65, 77)";4;2,90446;632;915814828
"C(158; 4, 7, 58, 67)";4;2,90446;632;915814828
"C(158; 4, 9, 25, 76)";4;2,90446;632;915814828
"C(158; 5, 16, 19, 39)";4;2,90446;632;915814828
"C(158; 5, 28, 49, 68)";4;2,90446;632;915814828
"C(158; 5, 36, 49, 53)";4;2,90446;632;915814828
"C(158; 6, 7, 60, 64)";4;2,90446;632;915814828
"C(158; 6, 8, 29, 61)";4;2,90446;632;915814828
"C(158; 6, 13, 24, 34)";4;2,90446;632;915814828
"C(158; 6, 19, 21, 43)";4;2,90446;632;915814828
"C(158; 6, 23, 38, 48)";4;2,90446;632;915814828
"C(158; 6, 44, 53, 77)";4;2,90446;632;915814828
"C(158; 7, 9, 29, 66)";4;2,90446;632;915814828
"C(158; 7, 11, 37, 76)";4;2,90446;632;915814828
"C(158; 7, 12, 37, 41)";4;2,90446;632;915814828
"C(158; 7, 15, 40, 67)";4;2,90446;632;915814828
"C(158; 7, 31, 44, 73)";4;2,90446;632;915814828
"C(158; 8, 17, 20, 78)";4;2,90446;632;915814828
"C(158; 8, 42, 55, 65)";4;2,90446;632;915814828
"C(158; 9, 15, 25, 38)";4;2,90446;632;915814828
"C(158; 9, 22, 37, 73)";4;2,90446;632;915814828
"C(158; 9, 40, 41, 52)";4;2,90446;632;915814828
"C(158; 10, 13, 25, 77)";4;2,90446;632;915814828
"C(158; 10, 17, 23, 32)";4;2,90446;632;915814828
"C(158; 10, 19, 21, 35)";4;2,90446;632;915814828
"C(158; 10, 41, 54, 58)";4;2,90446;632;915814828
"C(158; 10, 49, 57, 66)";4;2,90446;632;915814828
"C(158; 11, 13, 16, 73)";4;2,90446;632;915814828
"C(158; 11, 13, 30, 40)";4;2,90446;632;915814828
"C(158; 11, 15, 25, 42)";4;2,90446;632;915814828
"C(158; 11, 15, 46, 74)";4;2,90446;632;915814828
"C(158; 11, 19, 25, 62)";4;2,90446;632;915814828
"C(158; 11, 23, 31, 36)";4;2,90446;632;915814828
"C(158; 12, 13, 31, 47)";4;2,90446;632;915814828
"C(158; 12, 16, 21, 43)";4;2,90446;632;915814828
"C(158; 12, 27, 70, 75)";4;2,90446;632;915814828
