Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(14; 1, 2, 3, 4)";2;1,38462;56;17070
"C(14; 1, 2, 3, 5)";2;1,38462;56;17070
"C(14; 1, 2, 4, 5)";2;1,38462;56;17070
"C(14; 1, 3, 4, 5)";2;1,38462;56;17070
"C(14; 2, 3, 4, 5)";2;1,38462;56;17070
"C(14; 2, 3, 4, 6)";2;1,38462;56;17070
"C(14; 2, 3, 5, 6)";2;1,38462;56;17070
"C(14; 2, 4, 5, 6)";2;1,38462;56;17070
"C(14; 3, 4, 5, 6)";2;1,38462;56;17070
