Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(38; 1, 3, 10, 15)";3;1,86486;152;4924010
"C(38; 1, 5, 13, 16)";3;1,86486;152;4924010
"C(38; 1, 6, 7, 10)";3;1,86486;152;4924010
"C(38; 2, 7, 8, 13)";3;1,86486;152;4924010
"C(38; 2, 9, 14, 15)";3;1,86486;152;4924010
"C(38; 3, 7, 8, 9)";3;1,86486;152;4924010
"C(38; 3, 7, 8, 18)";3;1,86486;152;4924010
"C(38; 3, 8, 17, 18)";3;1,86486;152;4924010
"C(38; 4, 5, 7, 16)";3;1,86486;152;4924010
"C(38; 4, 5, 11, 13)";3;1,86486;152;4924010
"C(38; 4, 6, 7, 9)";3;1,86486;152;4924010
"C(38; 4, 7, 16, 17)";3;1,86486;152;4924010
"C(38; 4, 10, 11, 13)";3;1,86486;152;4924010
"C(38; 5, 6, 8, 9)";3;1,86486;152;4924010
"C(38; 5, 6, 8, 15)";3;1,86486;152;4924010
"C(38; 6, 7, 9, 17)";3;1,86486;152;4924010
"C(38; 9, 11, 12, 16)";3;1,86486;152;4924010
"C(38; 9, 11, 14, 17)";3;1,86486;152;4924010
"C(38; 9, 14, 16, 17)";3;1,86486;152;4924010
"C(38; 10, 12, 13, 17)";3;1,86486;152;4924010
"C(38; 10, 12, 15, 17)";3;1,86486;152;4924010
"C(38; 11, 13, 17, 18)";3;1,86486;152;4924010
"C(38; 11, 14, 15, 18)";3;1,86486;152;4924010
