"C(8; 1, 2, 3)";2;1,14286;24;6
"C(9; 1, 2, 3)";2;1,25;27;7
"C(10; 1, 2, 3)";2;1,33333;30;13
"C(11; 1, 2, 3)";2;1,4;33;14
"C(12; 1, 2, 3)";2;1,45455;36;24
"C(13; 1, 2, 3)";2;1,5;39;29
"C(14; 1, 2, 6)";2;1,53846;42;54
"C(15; 1, 2, 4)";2;1,57143;45;50
"C(16; 1, 2, 6)";2;1,6;48;67
"C(17; 1, 3, 4)";2;1,625;51;79
"C(18; 1, 2, 7)";2;1,64706;54;115
"C(19; 1, 2, 7)";2;1,66667;57;103
"C(20; 1, 5, 8)";2;1,68421;60;152
"C(21; 1, 3, 8)";2;1,7;63;160
"C(22; 1, 4, 8)";3;1,7619;66;204
"C(23; 1, 4, 6)";3;1,81818;69;211
"C(24; 1, 5, 8)";3;1,78261;72;261
"C(25; 1, 5, 8)";3;1,83333;75;336
"C(26; 1, 3, 8)";3;1,88;78;519
"C(27; 1, 4, 10)";3;1,84615;81;402
"C(28; 1, 4, 11)";3;1,88889;84;491
"C(29; 1, 5, 13)";3;1,92857;87;509
"C(30; 1, 5, 8)";3;1,96552;90;578
"C(31; 1, 5, 8)";3;2;93;643
"C(32; 1, 4, 10)";3;2,03226;96;733
"C(33; 1, 4, 10)";3;2,0625;99;774
"C(34; 1, 4, 14)";3;2,09091;102;934
"C(35; 1, 4, 10)";3;2,11765;105;1120
"C(36; 1, 4, 10)";3;2,14286;108;1165
"C(37; 1, 4, 10)";3;2,16667;111;1201
"C(38; 1, 4, 10)";3;2,18919;114;1456
"C(39; 1, 5, 16)";3;2,21053;117;1420
"C(40; 1, 6, 15)";3;2,23077;120;1775
"C(41; 1, 4, 10)";3;2,25;123;1729
"C(42; 1, 6, 10)";3;2,26829;126;1973
"C(43; 1, 4, 11)";3;2,28571;129;2082
"C(44; 1, 5, 12)";3;2,30233;132;2463
"C(45; 1, 5, 12)";3;2,31818;135;3688
"C(46; 1, 4, 18)";3;2,33333;138;2722
"C(47; 1, 4, 19)";3;2,34783;141;2847
"C(48; 1, 7, 18)";3;2,3617;144;3343
"C(49; 1, 7, 11)";3;2,375;147;3290
"C(50; 1, 8, 12)";3;2,38776;150;3712
"C(51; 1, 6, 14)";4;2,44;153;3989
"C(52; 1, 4, 19)";4;2,43137;156;4181
"C(53; 1, 6, 21)";4;2,46154;159;4338
"C(54; 1, 8, 12)";4;2,45283;162;4811
"C(55; 1, 10, 16)";3;2,44444;165;4818
"C(56; 1, 4, 21)";4;2,50909;168;7039
"C(57; 1, 5, 22)";4;2,5;171;5610
"C(58; 1, 4, 16)";4;2,52632;174;6105
"C(59; 1, 7, 18)";4;2,51724;177;6279
"C(60; 1, 9, 22)";4;2,55932;180;7460
"C(61; 1, 10, 16)";4;2,56667;183;9647
"C(62; 1, 5, 18)";4;2,57377;186;12039
"C(63; 1, 24, 28)";4;2,58065;189;7871
"C(64; 1, 4, 25)";4;2,60317;192;8648
"C(65; 1, 4, 18)";4;2,625;195;8814
"C(66; 1, 7, 18)";4;2,64615;198;9872
"C(67; 1, 4, 19)";4;2,66667;201;10748
"C(68; 1, 6, 26)";4;2,65672;204;11712
"C(69; 1, 6, 22)";4;2,70588;207;12288
"C(70; 1, 16, 25)";4;2,66667;210;12102
"C(71; 1, 7, 30)";4;2,68571;213;12462
"C(72; 1, 8, 30)";4;2,70423;216;13072
"C(73; 1, 6, 21)";4;2,72222;219;13559
"C(74; 1, 8, 20)";4;2,73973;222;14713
"C(75; 1, 6, 22)";4;2,75676;225;15128
"C(76; 1, 7, 18)";4;2,77333;228;16100
"C(77; 1, 7, 18)";4;2,78947;231;16723
"C(78; 1, 7, 30)";4;2,80519;234;17606
"C(79; 1, 6, 32)";4;2,82051;237;17869
"C(80; 1, 6, 21)";4;2,83544;240;19079
"C(81; 1, 9, 22)";4;2,85;243;19451
"C(82; 1, 9, 34)";4;2,8642;246;21069
"C(83; 1, 6, 31)";4;2,87805;249;22224
"C(84; 1, 6, 31)";4;2,89157;252;23011
"C(85; 1, 9, 23)";4;2,90476;255;25657
"C(86; 1, 6, 32)";4;2,91765;258;24898
"C(87; 1, 6, 32)";4;2,93023;261;25326
"C(88; 1, 6, 26)";4;2,94253;264;30992
"C(89; 1, 7, 26)";4;2,95455;267;26498
"C(90; 1, 6, 37)";4;2,96629;270;44448
"C(91; 1, 9, 22)";4;2,97778;273;28448
"C(92; 1, 10, 38)";4;2,98901;276;29974
"C(93; 1, 6, 26)";4;3;279;32763
"C(94; 1, 6, 26)";4;3,01075;282;32429
"C(95; 1, 6, 37)";4;3,02128;285;33513
"C(96; 1, 6, 37)";4;3,03158;288;35669
"C(97; 1, 7, 36)";4;3,04167;291;35715
"C(98; 1, 7, 36)";4;3,05155;294;38513
"C(99; 1, 7, 37)";4;3,06122;297;45194
"C(100; 1, 16, 22)";4;3,07071;300;43812
"C(101; 1, 14, 19)";4;3,08;303;42456
"C(102; 1, 12, 31)";4;3,08911;306;44719
"C(103; 1, 11, 18)";5;3,11765;309;45332
"C(104; 1, 10, 44)";5;3,12621;312;47302
"C(105; 1, 5, 41)";4;3,15385;315;49564
"C(106; 1, 12, 20)";5;3,14286;318;81825
"C(107; 1, 11, 38)";5;3,15094;321;53986
"C(108; 1, 10, 47)";5;3,14953;324;55411
"C(109; 1, 7, 33)";5;3,16667;327;56242
"C(110; 1, 9, 48)";5;3,17431;330;59254
"C(111; 1, 5, 31)";4;3,18182;333;60148
"C(112; 1, 18, 42)";5;3,20721;336;62581
"C(113; 1, 6, 43)";5;3,21429;339;68523
"C(114; 1, 7, 44)";5;3,22124;342;68429
"C(115; 1, 15, 37)";5;3,22807;345;68044
"C(116; 1, 40, 54)";5;3,23478;348;71505
"C(117; 1, 16, 22)";4;3,2069;351;74509
"C(118; 1, 14, 23)";5;3,26496;354;76424
"C(119; 1, 9, 48)";5;3,27119;357;79712
"C(120; 1, 11, 28)";5;3,26891;360;80546
"C(121; 1, 35, 56)";5;3,26667;363;83219
"C(122; 1, 44, 58)";5;3,27273;366;87541
"C(123; 1, 12, 52)";5;3,27869;369;88279
"C(124; 1, 10, 54)";5;3,30081;372;96590
"C(125; 1, 6, 49)";5;3,32258;375;93100
"C(126; 1, 48, 56)";5;3,312;378;108847
"C(127; 1, 9, 52)";5;3,33333;381;100116
"C(128; 1, 8, 54)";5;3,33858;384;103424
"C(129; 1, 6, 36)";5;3,35938;387;104152
"C(130; 1, 9, 48)";5;3,36434;390;108819
"C(131; 1, 9, 39)";5;3,36923;393;111732
"C(132; 1, 12, 31)";5;3,36641;396;115517
"C(133; 1, 16, 22)";5;3,39394;399;116938
"C(134; 1, 9, 32)";5;3,40602;402;121491
"C(135; 1, 7, 51)";5;3,41791;405;122629
"C(136; 1, 6, 38)";5;3,41481;408;128150
"C(137; 1, 9, 57)";5;3,42647;411;140473
"C(138; 1, 19, 26)";5;3,42336;414;136662
"C(139; 1, 16, 22)";5;3,43478;417;150646
"C(140; 1, 6, 54)";5;3,44604;420;148034
"C(141; 1, 15, 50)";5;3,45714;423;159198
"C(142; 1, 44, 68)";5;3,46099;426;175053
"C(143; 1, 17, 28)";5;3,47887;429;150877
"C(144; 1, 10, 59)";5;3,48951;432;158189
"C(145; 1, 9, 61)";5;3,47222;435;175109
"C(146; 1, 20, 70)";5;3,50345;438;169158
"C(147; 1, 9, 62)";5;3,49315;441;168052
"C(148; 1, 32, 46)";5;3,5034;444;175663
"C(149; 1, 12, 52)";5;3,51351;447;179075
"C(150; 1, 16, 26)";5;3,52349;450;186325
"C(151; 1, 12, 31)";5;3,53333;453;186406
"C(152; 1, 19, 26)";5;3,54967;456;210031
"C(153; 1, 17, 41)";5;3,55263;459;199608
"C(154; 1, 8, 58)";5;3,56209;462;203802
"C(155; 1, 21, 54)";5;3,57143;465;205406
"C(156; 1, 10, 47)";5;3,58065;468;217423
"C(157; 1, 7, 44)";5;3,60256;471;213261
"C(158; 1, 9, 48)";5;3,59873;474;228968
"C(159; 1, 10, 67)";5;3,60759;477;228880
"C(160; 1, 14, 34)";5;3,61635;480;232381
"C(161; 1, 14, 34)";5;3,625;483;247151
"C(162; 1, 34, 75)";5;3,63354;486;247912
"C(163; 1, 11, 68)";5;3,64198;489;247270
"C(164; 1, 10, 69)";5;3,65031;492;276941
"C(165; 1, 9, 71)";5;3,65854;495;261106
"C(166; 1, 7, 64)";5;3,67879;498;278421
"C(167; 1, 15, 39)";5;3,6747;501;270585
"C(168; 1, 12, 69)";5;3,68263;504;302377
"C(169; 1, 10, 72)";5;3,69048;507;304076
"C(170; 1, 9, 64)";5;3,69822;510;296051
"C(171; 1, 12, 70)";5;3,70588;513;302041
"C(172; 1, 11, 52)";5;3,71345;516;312135
"C(173; 1, 12, 71)";5;3,74419;519;332788
"C(174; 1, 14, 34)";5;3,72832;522;329047
"C(175; 1, 10, 53)";5;3,73563;525;324646
"C(176; 1, 16, 41)";5;3,74286;528;333316
