Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
841;C(841, 1, 41);20;13.66667;160;1682
841;C(841, 400, 420);20;13.66667;160;1682
