Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Count K; Signature; Diameter; Average distance; Generation time; Number of connections 
649;C(649, 1, 35);18;12.01852;76;1298
649;C(649, 1, 37);18;12.01852;76;1298
649;C(649, 1, 192);18;12.01852;76;1298
649;C(649, 1, 204);18;12.01852;76;1298
649;C(649, 1, 228);18;12.01852;76;1298
649;C(649, 1, 240);18;12.01852;76;1298
649;C(649, 96, 324);18;12.01852;76;1298
649;C(649, 114, 324);18;12.01852;76;1298
649;C(649, 102, 324);18;12.01852;76;1298
649;C(649, 120, 324);18;12.01852;76;1298
649;C(649, 307, 324);18;12.01852;76;1298
649;C(649, 306, 324);18;12.01852;76;1298
