Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Count K; Signature; Diameter; Average distance; Generation time; Number of connections 
965;C(965, 1, 93);22;14.65145;236;1930
965;C(965, 1, 47);22;14.65145;236;1930
965;C(965, 1, 41);22;14.65145;236;1930
965;C(965, 1, 83);22;14.65145;236;1930
965;C(965, 1, 308);22;14.65145;236;1930
965;C(965, 1, 306);22;14.65145;236;1930
965;C(965, 153, 482);22;14.65145;236;1930
965;C(965, 154, 482);22;14.65145;236;1930
965;C(965, 436, 482);22;14.65145;236;1930
965;C(965, 441, 482);22;14.65145;236;1930
965;C(965, 459, 482);22;14.65145;236;1930
965;C(965, 462, 482);22;14.65145;236;1930
