Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(164; 2, 23)";9;6,05521;328;422498
"C(164; 6, 11)";9;6,05521;328;422498
"C(164; 6, 69)";9;6,05521;328;422498
"C(164; 6, 71)";9;6,05521;328;422498
"C(164; 7, 22)";9;6,05521;328;422498
"C(164; 7, 26)";9;6,05521;328;422498
"C(164; 9, 10)";9;6,05521;328;422498
"C(164; 10, 49)";9;6,05521;328;422498
"C(164; 13, 22)";9;6,05521;328;422498
"C(164; 14, 29)";9;6,05521;328;422498
"C(164; 17, 30)";9;6,05521;328;422498
"C(164; 18, 33)";9;6,05521;328;422498
"C(164; 18, 43)";9;6,05521;328;422498
"C(164; 18, 49)";9;6,05521;328;422498
"C(164; 19, 34)";9;6,05521;328;422498
"C(164; 21, 78)";9;6,05521;328;422498
"C(164; 25, 46)";9;6,05521;328;422498
"C(164; 26, 29)";9;6,05521;328;422498
"C(164; 26, 53)";9;6,05521;328;422498
"C(164; 27, 30)";9;6,05521;328;422498
"C(164; 27, 38)";9;6,05521;328;422498
"C(164; 30, 55)";9;6,05521;328;422498
"C(164; 34, 35)";9;6,05521;328;422498
"C(164; 34, 47)";9;6,05521;328;422498
"C(164; 34, 63)";9;6,05521;328;422498
"C(164; 35, 54)";9;6,05521;328;422498
"C(164; 37, 46)";9;6,05521;328;422498
"C(164; 37, 50)";9;6,05521;328;422498
"C(164; 38, 55)";9;6,05521;328;422498
"C(164; 39, 66)";9;6,05521;328;422498
"C(164; 42, 73)";9;6,05521;328;422498
"C(164; 43, 66)";9;6,05521;328;422498
"C(164; 45, 46)";9;6,05521;328;422498
"C(164; 45, 50)";9;6,05521;328;422498
"C(164; 46, 57)";9;6,05521;328;422498
"C(164; 47, 54)";9;6,05521;328;422498
"C(164; 50, 81)";9;6,05521;328;422498
"C(164; 51, 74)";9;6,05521;328;422498
"C(164; 57, 62)";9;6,05521;328;422498
"C(164; 58, 71)";9;6,05521;328;422498
"C(164; 59, 62)";9;6,05521;328;422498
"C(164; 61, 66)";9;6,05521;328;422498
"C(164; 61, 78)";9;6,05521;328;422498
"C(164; 63, 70)";9;6,05521;328;422498
"C(164; 67, 70)";9;6,05521;328;422498
"C(164; 77, 78)";9;6,05521;328;422498
