Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(351; 1, 28)";13;8,84;702;8181177
"C(351; 1, 55)";13;8,84;702;8181177
"C(351; 2, 29)";13;8,84;702;8181177
"C(351; 2, 56)";13;8,84;702;8181177
"C(351; 4, 31)";13;8,84;702;8181177
"C(351; 4, 58)";13;8,84;702;8181177
"C(351; 5, 32)";13;8,84;702;8181177
"C(351; 5, 59)";13;8,84;702;8181177
"C(351; 7, 34)";13;8,84;702;8181177
"C(351; 7, 61)";13;8,84;702;8181177
"C(351; 8, 35)";13;8,84;702;8181177
"C(351; 8, 62)";13;8,84;702;8181177
"C(351; 10, 37)";13;8,84;702;8181177
"C(351; 10, 64)";13;8,84;702;8181177
"C(351; 11, 38)";13;8,84;702;8181177
"C(351; 11, 65)";13;8,84;702;8181177
"C(351; 13, 14)";13;8,84;702;8181177
"C(351; 13, 40)";13;8,84;702;8181177
"C(351; 13, 67)";13;8,84;702;8181177
"C(351; 14, 41)";13;8,84;702;8181177
"C(351; 14, 68)";13;8,84;702;8181177
"C(351; 16, 43)";13;8,84;702;8181177
"C(351; 16, 70)";13;8,84;702;8181177
"C(351; 17, 44)";13;8,84;702;8181177
"C(351; 17, 71)";13;8,84;702;8181177
"C(351; 19, 46)";13;8,84;702;8181177
"C(351; 19, 73)";13;8,84;702;8181177
"C(351; 20, 47)";13;8,84;702;8181177
"C(351; 20, 74)";13;8,84;702;8181177
"C(351; 22, 49)";13;8,84;702;8181177
"C(351; 22, 76)";13;8,84;702;8181177
"C(351; 23, 50)";13;8,84;702;8181177
"C(351; 23, 77)";13;8,84;702;8181177
"C(351; 25, 52)";13;8,84;702;8181177
"C(351; 25, 79)";13;8,84;702;8181177
"C(351; 26, 28)";13;8,84;702;8181177
"C(351; 26, 53)";13;8,84;702;8181177
"C(351; 26, 80)";13;8,84;702;8181177
"C(351; 28, 55)";13;8,84;702;8181177
"C(351; 28, 82)";13;8,84;702;8181177
"C(351; 29, 56)";13;8,84;702;8181177
"C(351; 29, 83)";13;8,84;702;8181177
"C(351; 31, 58)";13;8,84;702;8181177
"C(351; 31, 85)";13;8,84;702;8181177
"C(351; 32, 59)";13;8,84;702;8181177
"C(351; 32, 86)";13;8,84;702;8181177
"C(351; 34, 61)";13;8,84;702;8181177
"C(351; 34, 88)";13;8,84;702;8181177
"C(351; 35, 62)";13;8,84;702;8181177
"C(351; 35, 89)";13;8,84;702;8181177
"C(351; 37, 64)";13;8,84;702;8181177
"C(351; 37, 91)";13;8,84;702;8181177
"C(351; 38, 65)";13;8,84;702;8181177
"C(351; 38, 92)";13;8,84;702;8181177
"C(351; 40, 41)";13;8,84;702;8181177
"C(351; 40, 67)";13;8,84;702;8181177
"C(351; 40, 94)";13;8,84;702;8181177
"C(351; 41, 68)";13;8,84;702;8181177
"C(351; 41, 95)";13;8,84;702;8181177
"C(351; 43, 70)";13;8,84;702;8181177
"C(351; 43, 97)";13;8,84;702;8181177
"C(351; 44, 71)";13;8,84;702;8181177
"C(351; 44, 98)";13;8,84;702;8181177
"C(351; 46, 73)";13;8,84;702;8181177
"C(351; 46, 100)";13;8,84;702;8181177
"C(351; 47, 74)";13;8,84;702;8181177
"C(351; 47, 101)";13;8,84;702;8181177
"C(351; 49, 76)";13;8,84;702;8181177
"C(351; 49, 103)";13;8,84;702;8181177
"C(351; 50, 77)";13;8,84;702;8181177
"C(351; 50, 104)";13;8,84;702;8181177
"C(351; 52, 79)";13;8,84;702;8181177
"C(351; 52, 106)";13;8,84;702;8181177
"C(351; 53, 55)";13;8,84;702;8181177
"C(351; 53, 80)";13;8,84;702;8181177
"C(351; 53, 107)";13;8,84;702;8181177
"C(351; 55, 82)";13;8,84;702;8181177
"C(351; 55, 109)";13;8,84;702;8181177
"C(351; 56, 83)";13;8,84;702;8181177
"C(351; 56, 110)";13;8,84;702;8181177
"C(351; 58, 85)";13;8,84;702;8181177
"C(351; 58, 112)";13;8,84;702;8181177
"C(351; 59, 86)";13;8,84;702;8181177
"C(351; 59, 113)";13;8,84;702;8181177
"C(351; 61, 88)";13;8,84;702;8181177
"C(351; 61, 115)";13;8,84;702;8181177
"C(351; 62, 89)";13;8,84;702;8181177
"C(351; 62, 116)";13;8,84;702;8181177
"C(351; 64, 91)";13;8,84;702;8181177
"C(351; 64, 118)";13;8,84;702;8181177
"C(351; 65, 92)";13;8,84;702;8181177
"C(351; 65, 119)";13;8,84;702;8181177
"C(351; 67, 68)";13;8,84;702;8181177
"C(351; 67, 94)";13;8,84;702;8181177
"C(351; 67, 121)";13;8,84;702;8181177
"C(351; 68, 95)";13;8,84;702;8181177
"C(351; 68, 122)";13;8,84;702;8181177
"C(351; 70, 97)";13;8,84;702;8181177
"C(351; 70, 124)";13;8,84;702;8181177
"C(351; 71, 98)";13;8,84;702;8181177
"C(351; 71, 125)";13;8,84;702;8181177
"C(351; 73, 100)";13;8,84;702;8181177
"C(351; 73, 127)";13;8,84;702;8181177
"C(351; 74, 101)";13;8,84;702;8181177
"C(351; 74, 128)";13;8,84;702;8181177
"C(351; 76, 103)";13;8,84;702;8181177
"C(351; 76, 130)";13;8,84;702;8181177
"C(351; 77, 104)";13;8,84;702;8181177
"C(351; 77, 131)";13;8,84;702;8181177
"C(351; 79, 106)";13;8,84;702;8181177
"C(351; 79, 133)";13;8,84;702;8181177
"C(351; 80, 82)";13;8,84;702;8181177
"C(351; 80, 107)";13;8,84;702;8181177
"C(351; 80, 134)";13;8,84;702;8181177
"C(351; 82, 109)";13;8,84;702;8181177
"C(351; 82, 136)";13;8,84;702;8181177
"C(351; 83, 110)";13;8,84;702;8181177
"C(351; 83, 137)";13;8,84;702;8181177
"C(351; 85, 112)";13;8,84;702;8181177
"C(351; 85, 139)";13;8,84;702;8181177
"C(351; 86, 113)";13;8,84;702;8181177
"C(351; 86, 140)";13;8,84;702;8181177
"C(351; 88, 115)";13;8,84;702;8181177
"C(351; 88, 142)";13;8,84;702;8181177
"C(351; 89, 116)";13;8,84;702;8181177
"C(351; 89, 143)";13;8,84;702;8181177
"C(351; 91, 118)";13;8,84;702;8181177
"C(351; 91, 145)";13;8,84;702;8181177
"C(351; 92, 119)";13;8,84;702;8181177
"C(351; 92, 146)";13;8,84;702;8181177
"C(351; 94, 95)";13;8,84;702;8181177
"C(351; 94, 121)";13;8,84;702;8181177
"C(351; 94, 148)";13;8,84;702;8181177
"C(351; 95, 122)";13;8,84;702;8181177
"C(351; 95, 149)";13;8,84;702;8181177
"C(351; 97, 124)";13;8,84;702;8181177
"C(351; 97, 151)";13;8,84;702;8181177
"C(351; 98, 125)";13;8,84;702;8181177
"C(351; 98, 152)";13;8,84;702;8181177
"C(351; 100, 127)";13;8,84;702;8181177
"C(351; 100, 154)";13;8,84;702;8181177
"C(351; 101, 128)";13;8,84;702;8181177
"C(351; 101, 155)";13;8,84;702;8181177
"C(351; 103, 130)";13;8,84;702;8181177
"C(351; 103, 157)";13;8,84;702;8181177
"C(351; 104, 131)";13;8,84;702;8181177
"C(351; 104, 158)";13;8,84;702;8181177
"C(351; 106, 133)";13;8,84;702;8181177
"C(351; 106, 160)";13;8,84;702;8181177
"C(351; 107, 109)";13;8,84;702;8181177
"C(351; 107, 134)";13;8,84;702;8181177
"C(351; 107, 161)";13;8,84;702;8181177
"C(351; 109, 136)";13;8,84;702;8181177
"C(351; 109, 163)";13;8,84;702;8181177
"C(351; 110, 137)";13;8,84;702;8181177
"C(351; 110, 164)";13;8,84;702;8181177
"C(351; 112, 139)";13;8,84;702;8181177
"C(351; 112, 166)";13;8,84;702;8181177
"C(351; 113, 140)";13;8,84;702;8181177
"C(351; 113, 167)";13;8,84;702;8181177
"C(351; 115, 142)";13;8,84;702;8181177
"C(351; 115, 169)";13;8,84;702;8181177
"C(351; 116, 143)";13;8,84;702;8181177
"C(351; 116, 170)";13;8,84;702;8181177
"C(351; 118, 145)";13;8,84;702;8181177
"C(351; 118, 172)";13;8,84;702;8181177
"C(351; 119, 146)";13;8,84;702;8181177
"C(351; 119, 173)";13;8,84;702;8181177
"C(351; 121, 122)";13;8,84;702;8181177
"C(351; 121, 148)";13;8,84;702;8181177
"C(351; 121, 175)";13;8,84;702;8181177
"C(351; 122, 149)";13;8,84;702;8181177
"C(351; 124, 151)";13;8,84;702;8181177
"C(351; 125, 152)";13;8,84;702;8181177
"C(351; 127, 154)";13;8,84;702;8181177
"C(351; 128, 155)";13;8,84;702;8181177
"C(351; 130, 157)";13;8,84;702;8181177
