Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(61; 1, 11)";5;3,66667;122;10406
"C(61; 2, 22)";5;3,66667;122;10406
"C(61; 3, 28)";5;3,66667;122;10406
"C(61; 4, 17)";5;3,66667;122;10406
"C(61; 5, 6)";5;3,66667;122;10406
"C(61; 7, 16)";5;3,66667;122;10406
"C(61; 8, 27)";5;3,66667;122;10406
"C(61; 9, 23)";5;3,66667;122;10406
"C(61; 10, 12)";5;3,66667;122;10406
"C(61; 13, 21)";5;3,66667;122;10406
"C(61; 14, 29)";5;3,66667;122;10406
"C(61; 15, 18)";5;3,66667;122;10406
"C(61; 19, 26)";5;3,66667;122;10406
"C(61; 20, 24)";5;3,66667;122;10406
"C(61; 25, 30)";5;3,66667;122;10406
