Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(376; 1, 30)";14;9,14667;752;8073066
"C(376; 3, 90)";14;9,14667;752;8073066
"C(376; 5, 150)";14;9,14667;752;8073066
"C(376; 6, 113)";14;9,14667;752;8073066
"C(376; 9, 106)";14;9,14667;752;8073066
"C(376; 10, 63)";14;9,14667;752;8073066
"C(376; 11, 46)";14;9,14667;752;8073066
"C(376; 13, 14)";14;9,14667;752;8073066
"C(376; 15, 74)";14;9,14667;752;8073066
"C(376; 17, 134)";14;9,14667;752;8073066
"C(376; 18, 37)";14;9,14667;752;8073066
"C(376; 22, 87)";14;9,14667;752;8073066
"C(376; 22, 101)";14;9,14667;752;8073066
"C(376; 26, 51)";14;9,14667;752;8073066
"C(376; 26, 137)";14;9,14667;752;8073066
"C(376; 27, 58)";14;9,14667;752;8073066
"C(376; 29, 118)";14;9,14667;752;8073066
"C(376; 30, 187)";14;9,14667;752;8073066
"C(376; 31, 178)";14;9,14667;752;8073066
"C(376; 33, 138)";14;9,14667;752;8073066
"C(376; 34, 49)";14;9,14667;752;8073066
"C(376; 34, 139)";14;9,14667;752;8073066
"C(376; 35, 78)";14;9,14667;752;8073066
"C(376; 38, 89)";14;9,14667;752;8073066
"C(376; 38, 99)";14;9,14667;752;8073066
"C(376; 39, 42)";14;9,14667;752;8073066
"C(376; 41, 102)";14;9,14667;752;8073066
"C(376; 42, 149)";14;9,14667;752;8073066
"C(376; 43, 162)";14;9,14667;752;8073066
"C(376; 45, 154)";14;9,14667;752;8073066
"C(376; 50, 61)";14;9,14667;752;8073066
"C(376; 50, 127)";14;9,14667;752;8073066
"C(376; 53, 86)";14;9,14667;752;8073066
"C(376; 54, 77)";14;9,14667;752;8073066
"C(376; 54, 111)";14;9,14667;752;8073066
"C(376; 55, 146)";14;9,14667;752;8073066
"C(376; 57, 170)";14;9,14667;752;8073066
"C(376; 58, 161)";14;9,14667;752;8073066
"C(376; 59, 110)";14;9,14667;752;8073066
"C(376; 65, 70)";14;9,14667;752;8073066
"C(376; 66, 115)";14;9,14667;752;8073066
"C(376; 71, 126)";14;9,14667;752;8073066
"C(376; 78, 153)";14;9,14667;752;8073066
"C(376; 79, 114)";14;9,14667;752;8073066
"C(376; 81, 174)";14;9,14667;752;8073066
"C(376; 82, 85)";14;9,14667;752;8073066
"C(376; 82, 103)";14;9,14667;752;8073066
"C(376; 83, 142)";14;9,14667;752;8073066
"C(376; 86, 135)";14;9,14667;752;8073066
"C(376; 90, 185)";14;9,14667;752;8073066
"C(376; 91, 98)";14;9,14667;752;8073066
"C(376; 95, 158)";14;9,14667;752;8073066
"C(376; 97, 98)";14;9,14667;752;8073066
"C(376; 102, 147)";14;9,14667;752;8073066
"C(376; 105, 142)";14;9,14667;752;8073066
"C(376; 106, 179)";14;9,14667;752;8073066
"C(376; 107, 174)";14;9,14667;752;8073066
"C(376; 109, 114)";14;9,14667;752;8073066
"C(376; 110, 129)";14;9,14667;752;8073066
"C(376; 117, 126)";14;9,14667;752;8073066
"C(376; 118, 159)";14;9,14667;752;8073066
"C(376; 119, 186)";14;9,14667;752;8073066
"C(376; 121, 130)";14;9,14667;752;8073066
"C(376; 122, 167)";14;9,14667;752;8073066
"C(376; 131, 170)";14;9,14667;752;8073066
"C(376; 133, 146)";14;9,14667;752;8073066
"C(376; 138, 155)";14;9,14667;752;8073066
"C(376; 143, 154)";14;9,14667;752;8073066
"C(376; 145, 162)";14;9,14667;752;8073066
"C(376; 150, 183)";14;9,14667;752;8073066
"C(376; 157, 178)";14;9,14667;752;8073066
"C(376; 166, 181)";14;9,14667;752;8073066
"C(376; 169, 182)";14;9,14667;752;8073066
