Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(286; 4, 99)";12;7,98596;572;3220785
"C(286; 6, 77)";12;7,98596;572;3220785
"C(286; 8, 55)";12;7,98596;572;3220785
"C(286; 10, 33)";12;7,98596;572;3220785
"C(286; 11, 12)";12;7,98596;572;3220785
"C(286; 11, 14)";12;7,98596;572;3220785
"C(286; 11, 40)";12;7,98596;572;3220785
"C(286; 16, 33)";12;7,98596;572;3220785
"C(286; 18, 55)";12;7,98596;572;3220785
"C(286; 20, 77)";12;7,98596;572;3220785
"C(286; 24, 121)";12;7,98596;572;3220785
"C(286; 30, 99)";12;7,98596;572;3220785
"C(286; 32, 77)";12;7,98596;572;3220785
"C(286; 33, 36)";12;7,98596;572;3220785
"C(286; 33, 42)";12;7,98596;572;3220785
"C(286; 33, 62)";12;7,98596;572;3220785
"C(286; 33, 68)";12;7,98596;572;3220785
"C(286; 33, 94)";12;7,98596;572;3220785
"C(286; 33, 120)";12;7,98596;572;3220785
"C(286; 34, 55)";12;7,98596;572;3220785
"C(286; 46, 77)";12;7,98596;572;3220785
"C(286; 48, 99)";12;7,98596;572;3220785
"C(286; 50, 121)";12;7,98596;572;3220785
"C(286; 55, 60)";12;7,98596;572;3220785
"C(286; 55, 70)";12;7,98596;572;3220785
"C(286; 55, 86)";12;7,98596;572;3220785
"C(286; 55, 96)";12;7,98596;572;3220785
"C(286; 55, 112)";12;7,98596;572;3220785
"C(286; 55, 122)";12;7,98596;572;3220785
"C(286; 55, 138)";12;7,98596;572;3220785
"C(286; 56, 99)";12;7,98596;572;3220785
"C(286; 58, 77)";12;7,98596;572;3220785
"C(286; 72, 77)";12;7,98596;572;3220785
"C(286; 74, 99)";12;7,98596;572;3220785
"C(286; 76, 121)";12;7,98596;572;3220785
"C(286; 77, 84)";12;7,98596;572;3220785
"C(286; 77, 98)";12;7,98596;572;3220785
"C(286; 77, 136)";12;7,98596;572;3220785
"C(286; 80, 121)";12;7,98596;572;3220785
"C(286; 82, 99)";12;7,98596;572;3220785
"C(286; 99, 100)";12;7,98596;572;3220785
"C(286; 99, 108)";12;7,98596;572;3220785
"C(286; 99, 126)";12;7,98596;572;3220785
"C(286; 99, 134)";12;7,98596;572;3220785
"C(286; 102, 121)";12;7,98596;572;3220785
"C(286; 106, 121)";12;7,98596;572;3220785
"C(286; 121, 128)";12;7,98596;572;3220785
