Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(123; 1, 47)";8;5,2459;246;120163
"C(123; 1, 54)";8;5,2459;246;120163
"C(123; 2, 29)";8;5,2459;246;120163
"C(123; 3, 16)";8;5,2459;246;120163
"C(123; 3, 25)";8;5,2459;246;120163
"C(123; 4, 13)";8;5,2459;246;120163
"C(123; 5, 24)";8;5,2459;246;120163
"C(123; 5, 47)";8;5,2459;246;120163
"C(123; 6, 32)";8;5,2459;246;120163
"C(123; 6, 50)";8;5,2459;246;120163
"C(123; 7, 8)";8;5,2459;246;120163
"C(123; 7, 9)";8;5,2459;246;120163
"C(123; 8, 26)";8;5,2459;246;120163
"C(123; 9, 34)";8;5,2459;246;120163
"C(123; 10, 29)";8;5,2459;246;120163
"C(123; 11, 25)";8;5,2459;246;120163
"C(123; 12, 23)";8;5,2459;246;120163
"C(123; 12, 59)";8;5,2459;246;120163
"C(123; 13, 50)";8;5,2459;246;120163
"C(123; 14, 16)";8;5,2459;246;120163
"C(123; 14, 18)";8;5,2459;246;120163
"C(123; 14, 43)";8;5,2459;246;120163
"C(123; 15, 43)";8;5,2459;246;120163
"C(123; 16, 52)";8;5,2459;246;120163
"C(123; 17, 37)";8;5,2459;246;120163
"C(123; 17, 57)";8;5,2459;246;120163
"C(123; 19, 31)";8;5,2459;246;120163
"C(123; 19, 32)";8;5,2459;246;120163
"C(123; 19, 42)";8;5,2459;246;120163
"C(123; 20, 27)";8;5,2459;246;120163
"C(123; 20, 58)";8;5,2459;246;120163
"C(123; 21, 52)";8;5,2459;246;120163
"C(123; 22, 50)";8;5,2459;246;120163
"C(123; 23, 26)";8;5,2459;246;120163
"C(123; 24, 46)";8;5,2459;246;120163
"C(123; 27, 61)";8;5,2459;246;120163
"C(123; 28, 32)";8;5,2459;246;120163
"C(123; 28, 36)";8;5,2459;246;120163
"C(123; 28, 37)";8;5,2459;246;120163
"C(123; 29, 33)";8;5,2459;246;120163
"C(123; 30, 37)";8;5,2459;246;120163
"C(123; 31, 48)";8;5,2459;246;120163
"C(123; 31, 53)";8;5,2459;246;120163
"C(123; 33, 53)";8;5,2459;246;120163
"C(123; 35, 40)";8;5,2459;246;120163
"C(123; 35, 45)";8;5,2459;246;120163
"C(123; 35, 46)";8;5,2459;246;120163
"C(123; 38, 39)";8;5,2459;246;120163
"C(123; 38, 59)";8;5,2459;246;120163
"C(123; 38, 61)";8;5,2459;246;120163
"C(123; 39, 44)";8;5,2459;246;120163
"C(123; 40, 54)";8;5,2459;246;120163
"C(123; 43, 53)";8;5,2459;246;120163
"C(123; 45, 47)";8;5,2459;246;120163
"C(123; 46, 52)";8;5,2459;246;120163
"C(123; 49, 56)";8;5,2459;246;120163
"C(123; 49, 60)";8;5,2459;246;120163
"C(123; 51, 56)";8;5,2459;246;120163
"C(123; 57, 58)";8;5,2459;246;120163
