Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
405;C(405, 1, 6, 45, 61, 159);4;3.257426;5671175;2025
405;C(405, 1, 6, 50, 130, 164);4;3.257426;5671175;2025
405;C(405, 1, 6, 61, 81, 97);4;3.257426;5671175;2025
405;C(405, 1, 7, 25, 97, 156);4;3.257426;5671175;2025
405;C(405, 1, 7, 43, 153, 170);4;3.257426;5671175;2025
405;C(405, 1, 7, 47, 131, 162);4;3.257426;5671175;2025
405;C(405, 1, 7, 51, 74, 106);4;3.257426;5671175;2025
405;C(405, 1, 7, 85, 123, 186);4;3.257426;5671175;2025
405;C(405, 1, 8, 21, 74, 179);4;3.257426;5671175;2025
405;C(405, 1, 8, 30, 79, 113);4;3.257426;5671175;2025
405;C(405, 1, 8, 36, 77, 131);4;3.257426;5671175;2025
405;C(405, 1, 8, 41, 102, 129);4;3.257426;5671175;2025
405;C(405, 1, 8, 41, 152, 189);4;3.257426;5671175;2025
405;C(405, 1, 8, 44, 77, 192);4;3.257426;5671175;2025
405;C(405, 1, 8, 50, 78, 196);4;3.257426;5671175;2025
405;C(405, 1, 8, 64, 77, 108);4;3.257426;5671175;2025
405;C(405, 1, 8, 65, 110, 189);4;3.257426;5671175;2025
405;C(405, 1, 8, 70, 144, 173);4;3.257426;5671175;2025
405;C(405, 1, 8, 76, 111, 124);4;3.257426;5671175;2025
405;C(405, 1, 8, 79, 110, 131);4;3.257426;5671175;2025
405;C(405, 1, 8, 96, 149, 178);4;3.257426;5671175;2025
405;C(405, 1, 8, 120, 154, 192);4;3.257426;5671175;2025
405;C(405, 1, 9, 34, 133, 188);4;3.257426;5671175;2025
405;C(405, 1, 9, 38, 108, 121);4;3.257426;5671175;2025
405;C(405, 1, 9, 39, 98, 123);4;3.257426;5671175;2025
405;C(405, 1, 9, 45, 69, 110);4;3.257426;5671175;2025
405;C(405, 1, 9, 52, 108, 130);4;3.257426;5671175;2025
405;C(405, 1, 9, 65, 100, 159);4;3.257426;5671175;2025
405;C(405, 1, 9, 70, 100, 146);4;3.257426;5671175;2025
405;C(405, 1, 9, 81, 125, 175);4;3.257426;5671175;2025
405;C(405, 1, 9, 98, 146, 175);4;3.257426;5671175;2025
405;C(405, 1, 9, 115, 147, 195);4;3.257426;5671175;2025
405;C(405, 1, 9, 145, 167, 182);4;3.257426;5671175;2025
405;C(405, 1, 10, 42, 88, 113);4;3.257426;5671175;2025
405;C(405, 1, 11, 30, 86, 133);4;3.257426;5671175;2025
405;C(405, 1, 11, 30, 137, 174);4;3.257426;5671175;2025
405;C(405, 1, 11, 50, 145, 181);4;3.257426;5671175;2025
405;C(405, 1, 11, 117, 154, 199);4;3.257426;5671175;2025
405;C(405, 1, 12, 31, 70, 157);4;3.257426;5671175;2025
405;C(405, 1, 12, 32, 79, 152);4;3.257426;5671175;2025
405;C(405, 1, 12, 32, 81, 153);4;3.257426;5671175;2025
405;C(405, 1, 12, 39, 72, 175);4;3.257426;5671175;2025
405;C(405, 1, 12, 62, 69, 153);4;3.257426;5671175;2025
405;C(405, 1, 12, 67, 75, 116);4;3.257426;5671175;2025
405;C(405, 1, 12, 71, 99, 150);4;3.257426;5671175;2025
405;C(405, 1, 12, 153, 174, 181);4;3.257426;5671175;2025
405;C(405, 1, 13, 45, 107, 112);4;3.257426;5671175;2025
405;C(405, 1, 13, 48, 90, 162);4;3.257426;5671175;2025
405;C(405, 1, 13, 49, 79, 174);4;3.257426;5671175;2025
405;C(405, 1, 13, 70, 150, 192);4;3.257426;5671175;2025
405;C(405, 1, 14, 20, 78, 145);4;3.257426;5671175;2025
