Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
154;C(154, 1, 4, 17, 37, 64);3;2.542484;22178;770
154;C(154, 1, 4, 18, 45, 74);3;2.542484;22178;770
154;C(154, 1, 4, 21, 37, 52);3;2.542484;22178;770
154;C(154, 1, 4, 23, 29, 38);3;2.542484;22178;770
154;C(154, 1, 4, 23, 30, 70);3;2.542484;22178;770
154;C(154, 1, 4, 32, 47, 69);3;2.542484;22178;770
154;C(154, 1, 4, 53, 60, 70);3;2.542484;22178;770
154;C(154, 1, 5, 14, 48, 64);3;2.542484;22178;770
154;C(154, 1, 5, 19, 30, 52);3;2.542484;22178;770
154;C(154, 1, 5, 52, 64, 67);3;2.542484;22178;770
154;C(154, 1, 6, 26, 41, 50);3;2.542484;22178;770
154;C(154, 1, 6, 27, 31, 72);3;2.542484;22178;770
154;C(154, 1, 6, 28, 43, 47);3;2.542484;22178;770
154;C(154, 1, 6, 40, 53, 70);3;2.542484;22178;770
154;C(154, 1, 6, 41, 61, 69);3;2.542484;22178;770
154;C(154, 1, 6, 48, 61, 72);3;2.542484;22178;770
154;C(154, 1, 7, 11, 52, 67);3;2.542484;22178;770
154;C(154, 1, 7, 20, 50, 65);3;2.542484;22178;770
154;C(154, 1, 7, 23, 36, 55);3;2.542484;22178;770
154;C(154, 1, 7, 24, 45, 60);3;2.542484;22178;770
154;C(154, 1, 7, 30, 33, 71);3;2.542484;22178;770
154;C(154, 1, 7, 37, 42, 60);3;2.542484;22178;770
154;C(154, 1, 8, 14, 39, 72);3;2.542484;22178;770
154;C(154, 1, 8, 21, 40, 55);3;2.542484;22178;770
154;C(154, 1, 8, 40, 67, 70);3;2.542484;22178;770
154;C(154, 1, 8, 44, 61, 71);3;2.542484;22178;770
154;C(154, 1, 9, 15, 43, 64);3;2.542484;22178;770
154;C(154, 1, 9, 22, 56, 71);3;2.542484;22178;770
154;C(154, 1, 9, 25, 36, 40);3;2.542484;22178;770
154;C(154, 1, 9, 28, 34, 41);3;2.542484;22178;770
154;C(154, 1, 10, 13, 61, 66);3;2.542484;22178;770
154;C(154, 1, 10, 14, 35, 68);3;2.542484;22178;770
154;C(154, 1, 10, 16, 28, 75);3;2.542484;22178;770
154;C(154, 1, 10, 17, 39, 53);3;2.542484;22178;770
154;C(154, 1, 10, 23, 58, 64);3;2.542484;22178;770
154;C(154, 1, 10, 34, 53, 74);3;2.542484;22178;770
154;C(154, 1, 10, 49, 61, 75);3;2.542484;22178;770
154;C(154, 1, 11, 24, 28, 44);3;2.542484;22178;770
154;C(154, 1, 12, 18, 28, 61);3;2.542484;22178;770
154;C(154, 1, 12, 22, 28, 67);3;2.542484;22178;770
154;C(154, 1, 13, 22, 37, 42);3;2.542484;22178;770
154;C(154, 1, 13, 23, 44, 50);3;2.542484;22178;770
154;C(154, 1, 13, 33, 63, 72);3;2.542484;22178;770
154;C(154, 1, 14, 17, 38, 73);3;2.542484;22178;770
154;C(154, 1, 14, 23, 49, 67);3;2.542484;22178;770
154;C(154, 1, 15, 19, 42, 48);3;2.542484;22178;770
