Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
300;C(300, 1, 8, 30, 111, 123);4;3.016722;994114;1500
300;C(300, 1, 10, 81, 98, 134);4;3.016722;994114;1500
300;C(300, 1, 11, 46, 87, 141);4;3.016722;994114;1500
300;C(300, 1, 13, 33, 84, 88);4;3.016722;994114;1500
300;C(300, 1, 18, 29, 79, 103);4;3.016722;994114;1500
300;C(300, 1, 19, 42, 49, 143);4;3.016722;994114;1500
300;C(300, 1, 23, 76, 132, 141);4;3.016722;994114;1500
300;C(300, 1, 31, 42, 49, 107);4;3.016722;994114;1500
300;C(300, 1, 46, 59, 87, 111);4;3.016722;994114;1500
300;C(300, 1, 61, 93, 106, 129);4;3.016722;994114;1500
300;C(300, 1, 69, 86, 109, 117);4;3.016722;994114;1500
