Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
381;C(381, 1, 6, 26, 92, 140);4;3.210526;3873064;1905
381;C(381, 1, 6, 26, 108, 156);4;3.210526;3873064;1905
381;C(381, 1, 6, 29, 74, 163);4;3.210526;3873064;1905
381;C(381, 1, 6, 32, 78, 166);4;3.210526;3873064;1905
381;C(381, 1, 6, 33, 56, 153);4;3.210526;3873064;1905
381;C(381, 1, 6, 33, 90, 137);4;3.210526;3873064;1905
381;C(381, 1, 6, 41, 67, 162);4;3.210526;3873064;1905
381;C(381, 1, 6, 44, 117, 180);4;3.210526;3873064;1905
381;C(381, 1, 6, 47, 72, 110);4;3.210526;3873064;1905
381;C(381, 1, 6, 48, 63, 86);4;3.210526;3873064;1905
381;C(381, 1, 6, 48, 68, 174);4;3.210526;3873064;1905
381;C(381, 1, 6, 61, 77, 174);4;3.210526;3873064;1905
381;C(381, 1, 6, 64, 92, 137);4;3.210526;3873064;1905
381;C(381, 1, 6, 65, 81, 101);4;3.210526;3873064;1905
381;C(381, 1, 6, 73, 96, 130);4;3.210526;3873064;1905
381;C(381, 1, 6, 101, 147, 169);4;3.210526;3873064;1905
381;C(381, 1, 6, 119, 152, 172);4;3.210526;3873064;1905
381;C(381, 1, 6, 136, 151, 176);4;3.210526;3873064;1905
381;C(381, 1, 7, 25, 123, 164);4;3.210526;3873064;1905
381;C(381, 1, 7, 30, 99, 118);4;3.210526;3873064;1905
381;C(381, 1, 7, 30, 133, 167);4;3.210526;3873064;1905
381;C(381, 1, 7, 30, 141, 167);4;3.210526;3873064;1905
381;C(381, 1, 7, 37, 78, 178);4;3.210526;3873064;1905
381;C(381, 1, 7, 39, 94, 176);4;3.210526;3873064;1905
381;C(381, 1, 7, 40, 51, 179);4;3.210526;3873064;1905
381;C(381, 1, 7, 48, 100, 123);4;3.210526;3873064;1905
381;C(381, 1, 7, 51, 98, 121);4;3.210526;3873064;1905
381;C(381, 1, 7, 60, 89, 138);4;3.210526;3873064;1905
381;C(381, 1, 7, 62, 73, 108);4;3.210526;3873064;1905
381;C(381, 1, 7, 67, 78, 110);4;3.210526;3873064;1905
381;C(381, 1, 8, 21, 98, 158);4;3.210526;3873064;1905
381;C(381, 1, 8, 27, 101, 142);4;3.210526;3873064;1905
381;C(381, 1, 8, 29, 69, 133);4;3.210526;3873064;1905
381;C(381, 1, 8, 29, 77, 131);4;3.210526;3873064;1905
381;C(381, 1, 8, 29, 131, 174);4;3.210526;3873064;1905
381;C(381, 1, 8, 30, 85, 166);4;3.210526;3873064;1905
381;C(381, 1, 8, 30, 131, 166);4;3.210526;3873064;1905
381;C(381, 1, 8, 34, 134, 164);4;3.210526;3873064;1905
381;C(381, 1, 8, 37, 94, 174);4;3.210526;3873064;1905
381;C(381, 1, 8, 39, 134, 146);4;3.210526;3873064;1905
381;C(381, 1, 8, 42, 71, 131);4;3.210526;3873064;1905
381;C(381, 1, 8, 46, 103, 180);4;3.210526;3873064;1905
381;C(381, 1, 8, 47, 60, 177);4;3.210526;3873064;1905
381;C(381, 1, 8, 47, 117, 184);4;3.210526;3873064;1905
381;C(381, 1, 8, 49, 120, 173);4;3.210526;3873064;1905
381;C(381, 1, 8, 58, 85, 138);4;3.210526;3873064;1905
381;C(381, 1, 8, 60, 108, 139);4;3.210526;3873064;1905
381;C(381, 1, 8, 61, 151, 173);4;3.210526;3873064;1905
381;C(381, 1, 8, 68, 131, 162);4;3.210526;3873064;1905
381;C(381, 1, 8, 71, 83, 121);4;3.210526;3873064;1905
381;C(381, 1, 8, 75, 96, 131);4;3.210526;3873064;1905
381;C(381, 1, 8, 112, 146, 184);4;3.210526;3873064;1905
381;C(381, 1, 8, 133, 155, 167);4;3.210526;3873064;1905
381;C(381, 1, 9, 22, 113, 161);4;3.210526;3873064;1905
381;C(381, 1, 9, 23, 52, 140);4;3.210526;3873064;1905
