Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
198;C(198, 1, 12, 68, 84, 89);4;2.700508;90922;990
198;C(198, 1, 48, 78, 86, 89);4;2.700508;90922;990
