Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
358;C(358, 1, 6, 27, 116, 157);4;3.159664;2869064;1790
358;C(358, 1, 6, 28, 94, 139);4;3.159664;2869064;1790
358;C(358, 1, 6, 33, 95, 144);4;3.159664;2869064;1790
358;C(358, 1, 6, 39, 128, 144);4;3.159664;2869064;1790
358;C(358, 1, 6, 48, 63, 86);4;3.159664;2869064;1790
358;C(358, 1, 6, 48, 71, 86);4;3.159664;2869064;1790
358;C(358, 1, 6, 59, 84, 127);4;3.159664;2869064;1790
358;C(358, 1, 6, 63, 78, 103);4;3.159664;2869064;1790
358;C(358, 1, 6, 84, 132, 159);4;3.159664;2869064;1790
358;C(358, 1, 7, 26, 74, 164);4;3.159664;2869064;1790
358;C(358, 1, 7, 32, 68, 116);4;3.159664;2869064;1790
358;C(358, 1, 7, 33, 70, 123);4;3.159664;2869064;1790
358;C(358, 1, 7, 40, 69, 154);4;3.159664;2869064;1790
358;C(358, 1, 7, 40, 100, 123);4;3.159664;2869064;1790
358;C(358, 1, 7, 43, 54, 167);4;3.159664;2869064;1790
358;C(358, 1, 7, 48, 100, 123);4;3.159664;2869064;1790
358;C(358, 1, 7, 56, 79, 131);4;3.159664;2869064;1790
358;C(358, 1, 7, 125, 136, 166);4;3.159664;2869064;1790
358;C(358, 1, 7, 126, 149, 160);4;3.159664;2869064;1790
358;C(358, 1, 8, 20, 109, 154);4;3.159664;2869064;1790
358;C(358, 1, 8, 21, 81, 151);4;3.159664;2869064;1790
358;C(358, 1, 8, 27, 86, 134);4;3.159664;2869064;1790
358;C(358, 1, 8, 41, 77, 173);4;3.159664;2869064;1790
358;C(358, 1, 8, 45, 140, 159);4;3.159664;2869064;1790
358;C(358, 1, 8, 51, 91, 121);4;3.159664;2869064;1790
358;C(358, 1, 8, 54, 87, 145);4;3.159664;2869064;1790
358;C(358, 1, 8, 56, 83, 153);4;3.159664;2869064;1790
358;C(358, 1, 8, 60, 73, 101);4;3.159664;2869064;1790
358;C(358, 1, 8, 71, 91, 128);4;3.159664;2869064;1790
358;C(358, 1, 8, 76, 115, 148);4;3.159664;2869064;1790
358;C(358, 1, 8, 81, 100, 136);4;3.159664;2869064;1790
358;C(358, 1, 8, 96, 115, 161);4;3.159664;2869064;1790
358;C(358, 1, 8, 106, 151, 173);4;3.159664;2869064;1790
358;C(358, 1, 9, 23, 74, 132);4;3.159664;2869064;1790
358;C(358, 1, 9, 31, 66, 156);4;3.159664;2869064;1790
358;C(358, 1, 9, 38, 81, 131);4;3.159664;2869064;1790
358;C(358, 1, 9, 40, 54, 114);4;3.159664;2869064;1790
358;C(358, 1, 9, 40, 64, 108);4;3.159664;2869064;1790
358;C(358, 1, 9, 40, 142, 156);4;3.159664;2869064;1790
358;C(358, 1, 9, 44, 65, 159);4;3.159664;2869064;1790
358;C(358, 1, 9, 46, 67, 163);4;3.159664;2869064;1790
358;C(358, 1, 9, 47, 72, 172);4;3.159664;2869064;1790
358;C(358, 1, 9, 53, 78, 91);4;3.159664;2869064;1790
358;C(358, 1, 10, 24, 80, 121);4;3.159664;2869064;1790
358;C(358, 1, 10, 26, 95, 134);4;3.159664;2869064;1790
358;C(358, 1, 10, 34, 86, 125);4;3.159664;2869064;1790
358;C(358, 1, 10, 45, 73, 114);4;3.159664;2869064;1790
358;C(358, 1, 10, 45, 84, 153);4;3.159664;2869064;1790
358;C(358, 1, 10, 51, 107, 171);4;3.159664;2869064;1790
358;C(358, 1, 10, 69, 94, 156);4;3.159664;2869064;1790
358;C(358, 1, 10, 76, 112, 165);4;3.159664;2869064;1790
358;C(358, 1, 11, 37, 102, 158);4;3.159664;2869064;1790
358;C(358, 1, 11, 41, 99, 126);4;3.159664;2869064;1790
358;C(358, 1, 11, 46, 86, 117);4;3.159664;2869064;1790
