Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
278;C(278, 1, 11, 56, 95, 131);4;2.953068;597093;1390
278;C(278, 1, 20, 29, 72, 97);4;2.953068;597093;1390
278;C(278, 1, 24, 35, 63, 79);4;2.953068;597093;1390
278;C(278, 1, 26, 38, 43, 135);4;2.953068;597093;1390
278;C(278, 1, 33, 45, 48, 73);4;2.953068;597093;1390
278;C(278, 1, 35, 60, 76, 115);4;2.953068;597093;1390
278;C(278, 1, 36, 105, 119, 129);4;2.953068;597093;1390
278;C(278, 1, 52, 59, 125, 137);4;2.953068;597093;1390
278;C(278, 1, 75, 87, 123, 132);4;2.953068;597093;1390
278;C(278, 1, 96, 101, 113, 135);4;2.953068;597093;1390
