Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
382;C(382, 1, 6, 26, 74, 109);4;3.212598;3982804;1910
382;C(382, 1, 6, 33, 82, 145);4;3.212598;3982804;1910
382;C(382, 1, 6, 35, 144, 160);4;3.212598;3982804;1910
382;C(382, 1, 6, 45, 148, 164);4;3.212598;3982804;1910
382;C(382, 1, 6, 46, 61, 149);4;3.212598;3982804;1910
382;C(382, 1, 6, 48, 71, 110);4;3.212598;3982804;1910
382;C(382, 1, 6, 49, 72, 174);4;3.212598;3982804;1910
382;C(382, 1, 6, 51, 135, 176);4;3.212598;3982804;1910
382;C(382, 1, 6, 59, 79, 174);4;3.212598;3982804;1910
382;C(382, 1, 6, 62, 102, 145);4;3.212598;3982804;1910
382;C(382, 1, 6, 69, 118, 171);4;3.212598;3982804;1910
382;C(382, 1, 6, 69, 124, 165);4;3.212598;3982804;1910
382;C(382, 1, 6, 72, 114, 177);4;3.212598;3982804;1910
382;C(382, 1, 6, 76, 91, 120);4;3.212598;3982804;1910
382;C(382, 1, 6, 92, 137, 174);4;3.212598;3982804;1910
382;C(382, 1, 7, 31, 78, 89);4;3.212598;3982804;1910
382;C(382, 1, 7, 32, 76, 124);4;3.212598;3982804;1910
382;C(382, 1, 7, 33, 56, 140);4;3.212598;3982804;1910
382;C(382, 1, 7, 33, 82, 160);4;3.212598;3982804;1910
382;C(382, 1, 7, 38, 64, 118);4;3.212598;3982804;1910
382;C(382, 1, 7, 40, 64, 100);4;3.212598;3982804;1910
382;C(382, 1, 7, 40, 149, 173);4;3.212598;3982804;1910
382;C(382, 1, 7, 42, 136, 182);4;3.212598;3982804;1910
382;C(382, 1, 7, 43, 138, 161);4;3.212598;3982804;1910
382;C(382, 1, 7, 46, 76, 163);4;3.212598;3982804;1910
382;C(382, 1, 7, 58, 100, 178);4;3.212598;3982804;1910
382;C(382, 1, 7, 61, 102, 146);4;3.212598;3982804;1910
382;C(382, 1, 7, 74, 165, 176);4;3.212598;3982804;1910
382;C(382, 1, 7, 93, 116, 169);4;3.212598;3982804;1910
382;C(382, 1, 7, 93, 131, 154);4;3.212598;3982804;1910
382;C(382, 1, 7, 100, 146, 170);4;3.212598;3982804;1910
382;C(382, 1, 7, 126, 160, 179);4;3.212598;3982804;1910
382;C(382, 1, 8, 20, 91, 148);4;3.212598;3982804;1910
382;C(382, 1, 8, 20, 109, 159);4;3.212598;3982804;1910
382;C(382, 1, 8, 21, 108, 155);4;3.212598;3982804;1910
382;C(382, 1, 8, 29, 77, 131);4;3.212598;3982804;1910
382;C(382, 1, 8, 34, 81, 176);4;3.212598;3982804;1910
382;C(382, 1, 8, 35, 99, 111);4;3.212598;3982804;1910
382;C(382, 1, 8, 38, 72, 131);4;3.212598;3982804;1910
382;C(382, 1, 8, 42, 137, 156);4;3.212598;3982804;1910
382;C(382, 1, 8, 47, 80, 99);4;3.212598;3982804;1910
382;C(382, 1, 8, 72, 107, 148);4;3.212598;3982804;1910
382;C(382, 1, 8, 73, 142, 181);4;3.212598;3982804;1910
382;C(382, 1, 8, 82, 141, 185);4;3.212598;3982804;1910
382;C(382, 1, 8, 91, 143, 170);4;3.212598;3982804;1910
382;C(382, 1, 9, 22, 92, 148);4;3.212598;3982804;1910
382;C(382, 1, 9, 22, 102, 163);4;3.212598;3982804;1910
382;C(382, 1, 9, 23, 62, 158);4;3.212598;3982804;1910
382;C(382, 1, 9, 30, 115, 158);4;3.212598;3982804;1910
382;C(382, 1, 9, 30, 123, 179);4;3.212598;3982804;1910
382;C(382, 1, 9, 33, 102, 115);4;3.212598;3982804;1910
382;C(382, 1, 9, 38, 138, 180);4;3.212598;3982804;1910
382;C(382, 1, 9, 40, 65, 165);4;3.212598;3982804;1910
382;C(382, 1, 9, 49, 102, 123);4;3.212598;3982804;1910
382;C(382, 1, 9, 55, 122, 144);4;3.212598;3982804;1910
382;C(382, 1, 9, 61, 86, 108);4;3.212598;3982804;1910
382;C(382, 1, 9, 71, 105, 118);4;3.212598;3982804;1910
382;C(382, 1, 9, 73, 115, 140);4;3.212598;3982804;1910
382;C(382, 1, 9, 76, 89, 122);4;3.212598;3982804;1910
382;C(382, 1, 9, 76, 118, 140);4;3.212598;3982804;1910
382;C(382, 1, 9, 90, 119, 168);4;3.212598;3982804;1910
382;C(382, 1, 9, 102, 123, 172);4;3.212598;3982804;1910
382;C(382, 1, 9, 102, 152, 174);4;3.212598;3982804;1910
382;C(382, 1, 9, 139, 163, 176);4;3.212598;3982804;1910
382;C(382, 1, 10, 25, 104, 142);4;3.212598;3982804;1910
382;C(382, 1, 10, 26, 97, 154);4;3.212598;3982804;1910
382;C(382, 1, 10, 26, 123, 167);4;3.212598;3982804;1910
382;C(382, 1, 10, 34, 97, 172);4;3.212598;3982804;1910
382;C(382, 1, 10, 38, 63, 132);4;3.212598;3982804;1910
382;C(382, 1, 10, 46, 79, 120);4;3.212598;3982804;1910
382;C(382, 1, 10, 52, 77, 188);4;3.212598;3982804;1910
382;C(382, 1, 10, 57, 107, 140);4;3.212598;3982804;1910
382;C(382, 1, 10, 70, 76, 179);4;3.212598;3982804;1910
382;C(382, 1, 10, 75, 89, 122);4;3.212598;3982804;1910
382;C(382, 1, 10, 85, 146, 183);4;3.212598;3982804;1910
382;C(382, 1, 10, 102, 108, 149);4;3.212598;3982804;1910
382;C(382, 1, 10, 103, 137, 183);4;3.212598;3982804;1910
382;C(382, 1, 10, 132, 155, 183);4;3.212598;3982804;1910
382;C(382, 1, 10, 141, 147, 179);4;3.212598;3982804;1910
382;C(382, 1, 11, 26, 92, 111);4;3.212598;3982804;1910
382;C(382, 1, 11, 26, 99, 117);4;3.212598;3982804;1910
382;C(382, 1, 11, 28, 81, 143);4;3.212598;3982804;1910
