Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Nodes count; Signature; Diameter; Average distance; Generation time; Number of connections 
164;C(164, 1, 12, 18, 38, 65);3;2.570552;29842;820
164;C(164, 1, 20, 30, 46, 53);3;2.570552;29842;820
