Кол-во Образующих; Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Count K; Signature; Diameter; Average distance; Generation time; Number of connections 
480;C(480, 1, 26, 219);7;5.29645;1354996733;1440
480;C(480, 2, 37, 57);7;5.29645;1354996733;1440
480;C(480, 2, 183, 203);7;5.29645;1354996733;1440
480;C(480, 3, 103, 202);7;5.29645;1354996733;1440
480;C(480, 3, 118, 217);7;5.29645;1354996733;1440
480;C(480, 7, 93, 182);7;5.29645;1354996733;1440
480;C(480, 9, 11, 194);7;5.29645;1354996733;1440
480;C(480, 9, 34, 149);7;5.29645;1354996733;1440
480;C(480, 13, 33, 142);7;5.29645;1354996733;1440
480;C(480, 14, 19, 159);7;5.29645;1354996733;1440
480;C(480, 14, 81, 221);7;5.29645;1354996733;1440
480;C(480, 17, 38, 117);7;5.29645;1354996733;1440
480;C(480, 21, 26, 239);7;5.29645;1354996733;1440
480;C(480, 21, 79, 134);7;5.29645;1354996733;1440
480;C(480, 22, 73, 147);7;5.29645;1354996733;1440
480;C(480, 22, 93, 167);7;5.29645;1354996733;1440
480;C(480, 23, 118, 237);7;5.29645;1354996733;1440
480;C(480, 27, 58, 127);7;5.29645;1354996733;1440
480;C(480, 27, 193, 218);7;5.29645;1354996733;1440
480;C(480, 29, 111, 206);7;5.29645;1354996733;1440
480;C(480, 31, 69, 154);7;5.29645;1354996733;1440
480;C(480, 33, 173, 178);7;5.29645;1354996733;1440
480;C(480, 34, 91, 231);7;5.29645;1354996733;1440
480;C(480, 38, 123, 223);7;5.29645;1354996733;1440
480;C(480, 39, 59, 94);7;5.29645;1354996733;1440
480;C(480, 39, 101, 226);7;5.29645;1354996733;1440
480;C(480, 41, 106, 141);7;5.29645;1354996733;1440
480;C(480, 43, 158, 183);7;5.29645;1354996733;1440
480;C(480, 46, 109, 129);7;5.29645;1354996733;1440
480;C(480, 46, 111, 131);7;5.29645;1354996733;1440
480;C(480, 47, 213, 218);7;5.29645;1354996733;1440
480;C(480, 49, 166, 171);7;5.29645;1354996733;1440
480;C(480, 51, 74, 169);7;5.29645;1354996733;1440
480;C(480, 51, 86, 151);7;5.29645;1354996733;1440
480;C(480, 53, 62, 87);7;5.29645;1354996733;1440
480;C(480, 57, 158, 197);7;5.29645;1354996733;1440
480;C(480, 58, 113, 213);7;5.29645;1354996733;1440
480;C(480, 61, 81, 146);7;5.29645;1354996733;1440
480;C(480, 62, 153, 187);7;5.29645;1354996733;1440
480;C(480, 63, 77, 82);7;5.29645;1354996733;1440
480;C(480, 63, 83, 238);7;5.29645;1354996733;1440
480;C(480, 67, 178, 207);7;5.29645;1354996733;1440
480;C(480, 69, 166, 191);7;5.29645;1354996733;1440
480;C(480, 71, 74, 189);7;5.29645;1354996733;1440
480;C(480, 82, 163, 177);7;5.29645;1354996733;1440
480;C(480, 86, 89, 189);7;5.29645;1354996733;1440
480;C(480, 87, 98, 107);7;5.29645;1354996733;1440
480;C(480, 94, 181, 201);7;5.29645;1354996733;1440
480;C(480, 97, 122, 123);7;5.29645;1354996733;1440
480;C(480, 98, 133, 153);7;5.29645;1354996733;1440
480;C(480, 99, 106, 199);7;5.29645;1354996733;1440
480;C(480, 99, 121, 214);7;5.29645;1354996733;1440
480;C(480, 117, 122, 143);7;5.29645;1354996733;1440
480;C(480, 119, 141, 214);7;5.29645;1354996733;1440
480;C(480, 129, 206, 211);7;5.29645;1354996733;1440
480;C(480, 134, 161, 219);7;5.29645;1354996733;1440
480;C(480, 137, 202, 237);7;5.29645;1354996733;1440
480;C(480, 139, 201, 226);7;5.29645;1354996733;1440
480;C(480, 142, 207, 227);7;5.29645;1354996733;1440
480;C(480, 146, 159, 179);7;5.29645;1354996733;1440
480;C(480, 147, 182, 233);7;5.29645;1354996733;1440
480;C(480, 154, 171, 209);7;5.29645;1354996733;1440
480;C(480, 157, 177, 238);7;5.29645;1354996733;1440
480;C(480, 194, 229, 231);7;5.29645;1354996733;1440
481;C(481, 1, 16, 174);8;5.2875;1439319297;1443
481;C(481, 1, 30, 71);8;5.2875;1439319297;1443
481;C(481, 1, 47, 210);8;5.2875;1439319297;1443
481;C(481, 2, 32, 133);8;5.2875;1439319297;1443
481;C(481, 2, 60, 142);8;5.2875;1439319297;1443
481;C(481, 2, 61, 94);8;5.2875;1439319297;1443
481;C(481, 3, 41, 48);8;5.2875;1439319297;1443
481;C(481, 3, 90, 213);8;5.2875;1439319297;1443
481;C(481, 3, 141, 149);8;5.2875;1439319297;1443
481;C(481, 4, 64, 215);8;5.2875;1439319297;1443
481;C(481, 4, 120, 197);8;5.2875;1439319297;1443
481;C(481, 4, 122, 188);8;5.2875;1439319297;1443
481;C(481, 5, 80, 92);8;5.2875;1439319297;1443
481;C(481, 5, 88, 235);8;5.2875;1439319297;1443
481;C(481, 5, 126, 150);8;5.2875;1439319297;1443
481;C(481, 6, 55, 180);8;5.2875;1439319297;1443
481;C(481, 6, 82, 96);8;5.2875;1439319297;1443
481;C(481, 6, 183, 199);8;5.2875;1439319297;1443
481;C(481, 7, 16, 210);8;5.2875;1439319297;1443
481;C(481, 7, 27, 152);8;5.2875;1439319297;1443
481;C(481, 7, 112, 225);8;5.2875;1439319297;1443
481;C(481, 8, 51, 128);8;5.2875;1439319297;1443
481;C(481, 8, 87, 240);8;5.2875;1439319297;1443
481;C(481, 8, 105, 237);8;5.2875;1439319297;1443
481;C(481, 9, 34, 58);8;5.2875;1439319297;1443
481;C(481, 9, 123, 144);8;5.2875;1439319297;1443
481;C(481, 9, 158, 211);8;5.2875;1439319297;1443
481;C(481, 10, 11, 176);8;5.2875;1439319297;1443
481;C(481, 10, 160, 184);8;5.2875;1439319297;1443
481;C(481, 10, 181, 229);8;5.2875;1439319297;1443
481;C(481, 11, 36, 95);8;5.2875;1439319297;1443
481;C(481, 11, 151, 181);8;5.2875;1439319297;1443
481;C(481, 12, 83, 115);8;5.2875;1439319297;1443
481;C(481, 12, 110, 121);8;5.2875;1439319297;1443
481;C(481, 12, 164, 192);8;5.2875;1439319297;1443
481;C(481, 14, 31, 224);8;5.2875;1439319297;1443
481;C(481, 14, 32, 61);8;5.2875;1439319297;1443
481;C(481, 14, 54, 177);8;5.2875;1439319297;1443
481;C(481, 15, 31, 103);8;5.2875;1439319297;1443
481;C(481, 15, 205, 240);8;5.2875;1439319297;1443
481;C(481, 15, 217, 224);8;5.2875;1439319297;1443
481;C(481, 16, 102, 225);8;5.2875;1439319297;1443
481;C(481, 17, 29, 236);8;5.2875;1439319297;1443
481;C(481, 17, 72, 209);8;5.2875;1439319297;1443
481;C(481, 17, 163, 203);8;5.2875;1439319297;1443
481;C(481, 18, 59, 165);8;5.2875;1439319297;1443
481;C(481, 18, 68, 116);8;5.2875;1439319297;1443
481;C(481, 18, 193, 235);8;5.2875;1439319297;1443
481;C(481, 19, 61, 177);8;5.2875;1439319297;1443
481;C(481, 19, 69, 142);8;5.2875;1439319297;1443
481;C(481, 19, 89, 94);8;5.2875;1439319297;1443
481;C(481, 20, 22, 129);8;5.2875;1439319297;1443
481;C(481, 20, 23, 119);8;5.2875;1439319297;1443
481;C(481, 20, 113, 161);8;5.2875;1439319297;1443
481;C(481, 21, 25, 81);8;5.2875;1439319297;1443
481;C(481, 21, 48, 149);8;5.2875;1439319297;1443
481;C(481, 21, 145, 194);8;5.2875;1439319297;1443
481;C(481, 22, 72, 190);8;5.2875;1439319297;1443
481;C(481, 22, 119, 179);8;5.2875;1439319297;1443
481;C(481, 23, 113, 154);8;5.2875;1439319297;1443
481;C(481, 23, 190, 209);8;5.2875;1439319297;1443
481;C(481, 24, 97, 153);8;5.2875;1439319297;1443
481;C(481, 24, 166, 230);8;5.2875;1439319297;1443
481;C(481, 24, 220, 239);8;5.2875;1439319297;1443
481;C(481, 25, 41, 213);8;5.2875;1439319297;1443
481;C(481, 25, 149, 212);8;5.2875;1439319297;1443
481;C(481, 27, 49, 112);8;5.2875;1439319297;1443
481;C(481, 27, 102, 174);8;5.2875;1439319297;1443
481;C(481, 28, 33, 62);8;5.2875;1439319297;1443
481;C(481, 28, 64, 122);8;5.2875;1439319297;1443
481;C(481, 28, 108, 127);8;5.2875;1439319297;1443
481;C(481, 29, 80, 163);8;5.2875;1439319297;1443
481;C(481, 29, 92, 135);8;5.2875;1439319297;1443
481;C(481, 30, 33, 47);8;5.2875;1439319297;1443
481;C(481, 30, 62, 206);8;5.2875;1439319297;1443
481;C(481, 31, 32, 204);8;5.2875;1439319297;1443
481;C(481, 33, 108, 196);8;5.2875;1439319297;1443
481;C(481, 34, 63, 144);8;5.2875;1439319297;1443
481;C(481, 34, 75, 155);8;5.2875;1439319297;1443
481;C(481, 35, 79, 163);8;5.2875;1439319297;1443
481;C(481, 35, 80, 88);8;5.2875;1439319297;1443
481;C(481, 35, 135, 202);8;5.2875;1439319297;1443
481;C(481, 36, 118, 151);8;5.2875;1439319297;1443
481;C(481, 36, 136, 232);8;5.2875;1439319297;1443
481;C(481, 38, 122, 127);8;5.2875;1439319297;1443
481;C(481, 38, 138, 197);8;5.2875;1439319297;1443
481;C(481, 38, 178, 188);8;5.2875;1439319297;1443
481;C(481, 40, 44, 223);8;5.2875;1439319297;1443
481;C(481, 40, 46, 238);8;5.2875;1439319297;1443
481;C(481, 40, 159, 226);8;5.2875;1439319297;1443
481;C(481, 41, 81, 175);8;5.2875;1439319297;1443
481;C(481, 42, 50, 162);8;5.2875;1439319297;1443
481;C(481, 42, 93, 191);8;5.2875;1439319297;1443
481;C(481, 42, 96, 183);8;5.2875;1439319297;1443
481;C(481, 43, 97, 109);8;5.2875;1439319297;1443
481;C(481, 43, 153, 167);8;5.2875;1439319297;1443
481;C(481, 43, 207, 214);8;5.2875;1439319297;1443
481;C(481, 44, 101, 144);8;5.2875;1439319297;1443
481;C(481, 44, 123, 238);8;5.2875;1439319297;1443
481;C(481, 45, 93, 172);8;5.2875;1439319297;1443
481;C(481, 45, 134, 239);8;5.2875;1439319297;1443
481;C(481, 45, 170, 191);8;5.2875;1439319297;1443
481;C(481, 46, 63, 101);8;5.2875;1439319297;1443
481;C(481, 46, 173, 226);8;5.2875;1439319297;1443
481;C(481, 47, 196, 231);8;5.2875;1439319297;1443
481;C(481, 48, 175, 194);8;5.2875;1439319297;1443
481;C(481, 49, 102, 189);8;5.2875;1439319297;1443
481;C(481, 49, 132, 178);8;5.2875;1439319297;1443
481;C(481, 50, 55, 82);8;5.2875;1439319297;1443
