Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс);Кол-во соединений
21;C(21, 1, 2, 8);2;1.7;829;63
21;C(21, 1, 3, 8);2;1.7;829;63
21;C(21, 1, 4, 6);2;1.7;829;63
21;C(21, 1, 4, 10);2;1.7;829;63
21;C(21, 1, 5, 8);2;1.7;829;63
21;C(21, 1, 5, 9);2;1.7;829;63
21;C(21, 2, 3, 10);2;1.7;829;63
21;C(21, 2, 4, 5);2;1.7;829;63
21;C(21, 2, 5, 6);2;1.7;829;63
21;C(21, 2, 5, 10);2;1.7;829;63
21;C(21, 2, 8, 9);2;1.7;829;63
21;C(21, 3, 4, 5);2;1.7;829;63
21;C(21, 4, 8, 10);2;1.7;829;63
21;C(21, 4, 9, 10);2;1.7;829;63
21;C(21, 6, 8, 10);2;1.7;829;63
