Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
РљРѕР»-РІРѕ РІРµСЂС€РёРЅ;РљРѕРЅС„РёРіСѓСЂР°С†РёСЏ РіСЂР°С„Р°;Р”РёР°РјРµС‚СЂ;РЎСЂРµРґРЅРёР№ РїСѓС‚СЊ;Р’СЂРµРјСЏ (РјСЃ);РљРѕР»-РІРѕ СЃРѕРµРґРёРЅРµРЅРёР№
853;C(853, 1, 26, 119, 138);6;4.71831;2819096;3412
853;C(853, 1, 37, 43, 265);6;4.71831;2819096;3412
853;C(853, 1, 39, 45, 277);6;4.71831;2819096;3412
853;C(853, 1, 56, 354, 417);6;4.71831;2819096;3412
853;C(853, 1, 62, 68, 415);6;4.71831;2819096;3412
853;C(853, 1, 103, 164, 399);6;4.71831;2819096;3412
853;C(853, 1, 111, 194, 200);6;4.71831;2819096;3412
853;C(853, 1, 146, 175, 198);6;4.71831;2819096;3412
