Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(129; 1, 15, 22, 25)";4;2,73438;516;357297196
"C(129; 1, 16, 27, 62)";4;2,73438;516;357297196
"C(129; 2, 20, 27, 39)";4;2,73438;516;357297196
"C(129; 3, 5, 21, 38)";4;2,73438;516;357297196
"C(129; 3, 5, 25, 46)";4;2,73438;516;357297196
"C(129; 3, 12, 23, 28)";4;2,73438;516;357297196
"C(129; 3, 14, 38, 54)";4;2,73438;516;357297196
"C(129; 4, 49, 54, 60)";4;2,73438;516;357297196
"C(129; 5, 6, 47, 55)";4;2,73438;516;357297196
"C(129; 5, 19, 20, 27)";4;2,73438;516;357297196
"C(129; 6, 7, 29, 62)";4;2,73438;516;357297196
"C(129; 6, 8, 37, 48)";4;2,73438;516;357297196
"C(129; 6, 10, 29, 63)";4;2,73438;516;357297196
"C(129; 6, 10, 33, 44)";4;2,73438;516;357297196
"C(129; 6, 10, 37, 50)";4;2,73438;516;357297196
"C(129; 6, 10, 42, 53)";4;2,73438;516;357297196
"C(129; 6, 11, 38, 46)";4;2,73438;516;357297196
"C(129; 6, 13, 24, 40)";4;2,73438;516;357297196
"C(129; 6, 14, 19, 50)";4;2,73438;516;357297196
"C(129; 7, 9, 22, 32)";4;2,73438;516;357297196
"C(129; 7, 11, 39, 41)";4;2,73438;516;357297196
"C(129; 7, 12, 25, 28)";4;2,73438;516;357297196
"C(129; 7, 13, 24, 29)";4;2,73438;516;357297196
"C(129; 7, 24, 25, 46)";4;2,73438;516;357297196
"C(129; 8, 9, 21, 31)";4;2,73438;516;357297196
"C(129; 8, 10, 31, 63)";4;2,73438;516;357297196
"C(129; 8, 15, 25, 36)";4;2,73438;516;357297196
"C(129; 9, 14, 29, 45)";4;2,73438;516;357297196
"C(129; 9, 14, 34, 35)";4;2,73438;516;357297196
"C(129; 9, 15, 23, 58)";4;2,73438;516;357297196
"C(129; 10, 12, 19, 35)";4;2,73438;516;357297196
"C(129; 10, 12, 25, 31)";4;2,73438;516;357297196
"C(129; 10, 13, 24, 28)";4;2,73438;516;357297196
"C(129; 10, 17, 33, 55)";4;2,73438;516;357297196
"C(129; 11, 19, 21, 45)";4;2,73438;516;357297196
"C(129; 11, 21, 23, 26)";4;2,73438;516;357297196
"C(129; 12, 13, 20, 42)";4;2,73438;516;357297196
"C(129; 12, 14, 23, 31)";4;2,73438;516;357297196
"C(129; 12, 15, 16, 25)";4;2,73438;516;357297196
"C(129; 12, 17, 37, 48)";4;2,73438;516;357297196
"C(129; 12, 20, 23, 30)";4;2,73438;516;357297196
"C(129; 12, 20, 23, 45)";4;2,73438;516;357297196
"C(129; 12, 20, 25, 34)";4;2,73438;516;357297196
"C(129; 12, 20, 29, 55)";4;2,73438;516;357297196
"C(129; 12, 22, 37, 53)";4;2,73438;516;357297196
"C(129; 12, 23, 42, 56)";4;2,73438;516;357297196
"C(129; 12, 28, 29, 38)";4;2,73438;516;357297196
"C(129; 12, 31, 33, 59)";4;2,73438;516;357297196
"C(129; 13, 16, 18, 35)";4;2,73438;516;357297196
"C(129; 13, 20, 25, 36)";4;2,73438;516;357297196
"C(129; 13, 28, 33, 52)";4;2,73438;516;357297196
"C(129; 13, 53, 54, 59)";4;2,73438;516;357297196
"C(129; 14, 15, 41, 49)";4;2,73438;516;357297196
"C(129; 14, 17, 22, 57)";4;2,73438;516;357297196
"C(129; 15, 18, 19, 25)";4;2,73438;516;357297196
"C(129; 15, 24, 25, 61)";4;2,73438;516;357297196
"C(129; 15, 35, 36, 61)";4;2,73438;516;357297196
"C(129; 16, 18, 25, 58)";4;2,73438;516;357297196
"C(129; 17, 20, 21, 32)";4;2,73438;516;357297196
"C(129; 17, 23, 25, 30)";4;2,73438;516;357297196
"C(129; 17, 26, 36, 39)";4;2,73438;516;357297196
"C(129; 17, 28, 29, 48)";4;2,73438;516;357297196
"C(129; 17, 32, 35, 39)";4;2,73438;516;357297196
"C(129; 17, 33, 40, 52)";4;2,73438;516;357297196
"C(129; 18, 22, 25, 56)";4;2,73438;516;357297196
"C(129; 19, 56, 58, 63)";4;2,73438;516;357297196
"C(129; 20, 42, 46, 55)";4;2,73438;516;357297196
"C(129; 20, 44, 46, 54)";4;2,73438;516;357297196
"C(129; 21, 22, 39, 58)";4;2,73438;516;357297196
"C(129; 21, 25, 30, 61)";4;2,73438;516;357297196
"C(129; 21, 25, 35, 51)";4;2,73438;516;357297196
"C(129; 21, 27, 35, 37)";4;2,73438;516;357297196
"C(129; 21, 28, 39, 64)";4;2,73438;516;357297196
"C(129; 21, 32, 45, 62)";4;2,73438;516;357297196
"C(129; 21, 35, 46, 64)";4;2,73438;516;357297196
"C(129; 22, 23, 33, 49)";4;2,73438;516;357297196
"C(129; 22, 32, 36, 41)";4;2,73438;516;357297196
"C(129; 22, 37, 39, 40)";4;2,73438;516;357297196
"C(129; 22, 38, 39, 42)";4;2,73438;516;357297196
"C(129; 22, 42, 46, 52)";4;2,73438;516;357297196
"C(129; 23, 24, 44, 55)";4;2,73438;516;357297196
"C(129; 23, 25, 36, 64)";4;2,73438;516;357297196
"C(129; 23, 27, 38, 62)";4;2,73438;516;357297196
"C(129; 23, 27, 39, 41)";4;2,73438;516;357297196
"C(129; 23, 32, 47, 54)";4;2,73438;516;357297196
"C(129; 23, 55, 56, 63)";4;2,73438;516;357297196
"C(129; 24, 29, 31, 44)";4;2,73438;516;357297196
"C(129; 24, 40, 46, 60)";4;2,73438;516;357297196
"C(129; 24, 40, 50, 61)";4;2,73438;516;357297196
"C(129; 25, 30, 31, 58)";4;2,73438;516;357297196
"C(129; 25, 34, 49, 63)";4;2,73438;516;357297196
