Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(113; 1, 15)";7;5;226;91615
"C(113; 2, 30)";7;5;226;91615
"C(113; 3, 45)";7;5;226;91615
"C(113; 4, 53)";7;5;226;91615
"C(113; 5, 38)";7;5;226;91615
"C(113; 6, 23)";7;5;226;91615
"C(113; 7, 8)";7;5;226;91615
"C(113; 9, 22)";7;5;226;91615
"C(113; 10, 37)";7;5;226;91615
"C(113; 11, 52)";7;5;226;91615
"C(113; 12, 46)";7;5;226;91615
"C(113; 13, 31)";7;5;226;91615
"C(113; 14, 16)";7;5;226;91615
"C(113; 17, 29)";7;5;226;91615
"C(113; 18, 44)";7;5;226;91615
"C(113; 19, 54)";7;5;226;91615
"C(113; 20, 39)";7;5;226;91615
"C(113; 21, 24)";7;5;226;91615
"C(113; 25, 36)";7;5;226;91615
"C(113; 26, 51)";7;5;226;91615
"C(113; 27, 47)";7;5;226;91615
"C(113; 28, 32)";7;5;226;91615
"C(113; 33, 43)";7;5;226;91615
"C(113; 34, 55)";7;5;226;91615
"C(113; 35, 40)";7;5;226;91615
"C(113; 41, 50)";7;5;226;91615
"C(113; 42, 48)";7;5;226;91615
"C(113; 49, 56)";7;5;226;91615
