Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(48; 2, 15)";5;3,29787;96;3932
"C(48; 3, 10)";5;3,29787;96;3932
"C(48; 3, 22)";5;3,29787;96;3932
"C(48; 4, 5)";5;3,29787;96;3932
"C(48; 4, 7)";5;3,29787;96;3932
"C(48; 4, 17)";5;3,29787;96;3932
"C(48; 9, 14)";5;3,29787;96;3932
"C(48; 11, 20)";5;3,29787;96;3932
"C(48; 13, 20)";5;3,29787;96;3932
"C(48; 14, 15)";5;3,29787;96;3932
"C(48; 21, 22)";5;3,29787;96;3932
