Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(305; 1, 46)";12;8,23684;610;4571935
"C(305; 1, 126)";12;8,23684;610;4571935
"C(305; 2, 53)";12;8,23684;610;4571935
"C(305; 2, 92)";12;8,23684;610;4571935
"C(305; 3, 73)";12;8,23684;610;4571935
"C(305; 3, 138)";12;8,23684;610;4571935
"C(305; 4, 106)";12;8,23684;610;4571935
"C(305; 4, 121)";12;8,23684;610;4571935
"C(305; 6, 29)";12;8,23684;610;4571935
"C(305; 6, 146)";12;8,23684;610;4571935
"C(305; 7, 17)";12;8,23684;610;4571935
"C(305; 7, 33)";12;8,23684;610;4571935
"C(305; 8, 63)";12;8,23684;610;4571935
"C(305; 8, 93)";12;8,23684;610;4571935
"C(305; 9, 86)";12;8,23684;610;4571935
"C(305; 9, 109)";12;8,23684;610;4571935
"C(305; 12, 13)";12;8,23684;610;4571935
"C(305; 12, 58)";12;8,23684;610;4571935
"C(305; 13, 113)";12;8,23684;610;4571935
"C(305; 14, 34)";12;8,23684;610;4571935
"C(305; 14, 66)";12;8,23684;610;4571935
"C(305; 16, 119)";12;8,23684;610;4571935
"C(305; 16, 126)";12;8,23684;610;4571935
"C(305; 18, 133)";12;8,23684;610;4571935
"C(305; 19, 41)";12;8,23684;610;4571935
"C(305; 19, 46)";12;8,23684;610;4571935
"C(305; 21, 51)";12;8,23684;610;4571935
"C(305; 22, 27)";12;8,23684;610;4571935
"C(305; 22, 97)";12;8,23684;610;4571935
"C(305; 23, 143)";12;8,23684;610;4571935
"C(305; 24, 26)";12;8,23684;610;4571935
"C(305; 24, 116)";12;8,23684;610;4571935
"C(305; 26, 79)";12;8,23684;610;4571935
"C(305; 27, 47)";12;8,23684;610;4571935
"C(305; 28, 68)";12;8,23684;610;4571935
"C(305; 29, 114)";12;8,23684;610;4571935
"C(305; 31, 59)";12;8,23684;610;4571935
"C(305; 32, 53)";12;8,23684;610;4571935
"C(305; 32, 67)";12;8,23684;610;4571935
"C(305; 34, 39)";12;8,23684;610;4571935
"C(305; 36, 39)";12;8,23684;610;4571935
"C(305; 36, 131)";12;8,23684;610;4571935
"C(305; 37, 87)";12;8,23684;610;4571935
"C(305; 38, 82)";12;8,23684;610;4571935
"C(305; 38, 92)";12;8,23684;610;4571935
"C(305; 41, 56)";12;8,23684;610;4571935
"C(305; 42, 102)";12;8,23684;610;4571935
"C(305; 42, 107)";12;8,23684;610;4571935
"C(305; 43, 72)";12;8,23684;610;4571935
"C(305; 43, 148)";12;8,23684;610;4571935
"C(305; 44, 54)";12;8,23684;610;4571935
"C(305; 44, 111)";12;8,23684;610;4571935
"C(305; 47, 127)";12;8,23684;610;4571935
"C(305; 48, 52)";12;8,23684;610;4571935
"C(305; 48, 73)";12;8,23684;610;4571935
"C(305; 49, 74)";12;8,23684;610;4571935
"C(305; 49, 119)";12;8,23684;610;4571935
"C(305; 51, 94)";12;8,23684;610;4571935
"C(305; 52, 147)";12;8,23684;610;4571935
"C(305; 54, 94)";12;8,23684;610;4571935
"C(305; 56, 136)";12;8,23684;610;4571935
"C(305; 57, 123)";12;8,23684;610;4571935
"C(305; 59, 114)";12;8,23684;610;4571935
"C(305; 62, 107)";12;8,23684;610;4571935
"C(305; 64, 106)";12;8,23684;610;4571935
"C(305; 64, 134)";12;8,23684;610;4571935
"C(305; 66, 81)";12;8,23684;610;4571935
"C(305; 67, 98)";12;8,23684;610;4571935
"C(305; 68, 78)";12;8,23684;610;4571935
"C(305; 69, 124)";12;8,23684;610;4571935
"C(305; 69, 151)";12;8,23684;610;4571935
"C(305; 71, 89)";12;8,23684;610;4571935
"C(305; 71, 101)";12;8,23684;610;4571935
"C(305; 72, 78)";12;8,23684;610;4571935
"C(305; 74, 131)";12;8,23684;610;4571935
"C(305; 76, 121)";12;8,23684;610;4571935
"C(305; 76, 141)";12;8,23684;610;4571935
"C(305; 77, 118)";12;8,23684;610;4571935
"C(305; 79, 111)";12;8,23684;610;4571935
"C(305; 81, 141)";12;8,23684;610;4571935
"C(305; 82, 112)";12;8,23684;610;4571935
"C(305; 83, 88)";12;8,23684;610;4571935
"C(305; 84, 91)";12;8,23684;610;4571935
"C(305; 84, 101)";12;8,23684;610;4571935
"C(305; 86, 144)";12;8,23684;610;4571935
"C(305; 88, 108)";12;8,23684;610;4571935
"C(305; 89, 129)";12;8,23684;610;4571935
"C(305; 91, 124)";12;8,23684;610;4571935
"C(305; 93, 128)";12;8,23684;610;4571935
"C(305; 96, 104)";12;8,23684;610;4571935
"C(305; 96, 146)";12;8,23684;610;4571935
"C(305; 97, 113)";12;8,23684;610;4571935
"C(305; 98, 148)";12;8,23684;610;4571935
"C(305; 102, 117)";12;8,23684;610;4571935
"C(305; 103, 137)";12;8,23684;610;4571935
"C(305; 103, 142)";12;8,23684;610;4571935
"C(305; 108, 117)";12;8,23684;610;4571935
"C(305; 109, 134)";12;8,23684;610;4571935
"C(305; 116, 151)";12;8,23684;610;4571935
"C(305; 123, 137)";12;8,23684;610;4571935
"C(305; 127, 142)";12;8,23684;610;4571935
"C(305; 129, 139)";12;8,23684;610;4571935
"C(305; 132, 143)";12;8,23684;610;4571935
"C(305; 136, 149)";12;8,23684;610;4571935
"C(305; 144, 149)";12;8,23684;610;4571935
