Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(68; 1, 26)";6;3,91045;136;13164
"C(68; 2, 13)";6;3,91045;136;13164
"C(68; 2, 21)";6;3,91045;136;13164
"C(68; 3, 10)";6;3,91045;136;13164
"C(68; 5, 6)";6;3,91045;136;13164
"C(68; 6, 29)";6;3,91045;136;13164
"C(68; 7, 22)";6;3,91045;136;13164
"C(68; 9, 30)";6;3,91045;136;13164
"C(68; 10, 31)";6;3,91045;136;13164
"C(68; 11, 14)";6;3,91045;136;13164
"C(68; 15, 18)";6;3,91045;136;13164
"C(68; 18, 19)";6;3,91045;136;13164
"C(68; 22, 27)";6;3,91045;136;13164
"C(68; 25, 30)";6;3,91045;136;13164
"C(68; 26, 33)";6;3,91045;136;13164
