Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(151; 1, 20)";9;5,8;302;355857
"C(151; 2, 40)";9;5,8;302;355857
"C(151; 3, 60)";9;5,8;302;355857
"C(151; 4, 71)";9;5,8;302;355857
"C(151; 5, 38)";9;5,8;302;355857
"C(151; 5, 51)";9;5,8;302;355857
"C(151; 6, 31)";9;5,8;302;355857
"C(151; 7, 11)";9;5,8;302;355857
"C(151; 7, 23)";9;5,8;302;355857
"C(151; 8, 9)";9;5,8;302;355857
"C(151; 9, 29)";9;5,8;302;355857
"C(151; 10, 49)";9;5,8;302;355857
"C(151; 11, 69)";9;5,8;302;355857
"C(151; 12, 62)";9;5,8;302;355857
"C(151; 13, 22)";9;5,8;302;355857
"C(151; 14, 22)";9;5,8;302;355857
"C(151; 14, 46)";9;5,8;302;355857
"C(151; 15, 37)";9;5,8;302;355857
"C(151; 16, 18)";9;5,8;302;355857
"C(151; 16, 31)";9;5,8;302;355857
"C(151; 17, 38)";9;5,8;302;355857
"C(151; 17, 52)";9;5,8;302;355857
"C(151; 18, 58)";9;5,8;302;355857
"C(151; 19, 67)";9;5,8;302;355857
"C(151; 19, 73)";9;5,8;302;355857
"C(151; 20, 53)";9;5,8;302;355857
"C(151; 21, 33)";9;5,8;302;355857
"C(151; 23, 54)";9;5,8;302;355857
"C(151; 24, 27)";9;5,8;302;355857
"C(151; 24, 29)";9;5,8;302;355857
"C(151; 25, 39)";9;5,8;302;355857
"C(151; 26, 44)";9;5,8;302;355857
"C(151; 26, 67)";9;5,8;302;355857
"C(151; 27, 64)";9;5,8;302;355857
"C(151; 28, 44)";9;5,8;302;355857
"C(151; 28, 59)";9;5,8;302;355857
"C(151; 30, 74)";9;5,8;302;355857
"C(151; 32, 36)";9;5,8;302;355857
"C(151; 32, 62)";9;5,8;302;355857
"C(151; 34, 47)";9;5,8;302;355857
"C(151; 34, 75)";9;5,8;302;355857
"C(151; 35, 36)";9;5,8;302;355857
"C(151; 35, 55)";9;5,8;302;355857
"C(151; 37, 51)";9;5,8;302;355857
"C(151; 39, 66)";9;5,8;302;355857
"C(151; 40, 45)";9;5,8;302;355857
"C(151; 41, 70)";9;5,8;302;355857
"C(151; 42, 66)";9;5,8;302;355857
"C(151; 43, 46)";9;5,8;302;355857
"C(151; 43, 55)";9;5,8;302;355857
"C(151; 48, 54)";9;5,8;302;355857
"C(151; 48, 58)";9;5,8;302;355857
"C(151; 50, 57)";9;5,8;302;355857
"C(151; 50, 73)";9;5,8;302;355857
"C(151; 52, 63)";9;5,8;302;355857
"C(151; 56, 63)";9;5,8;302;355857
"C(151; 57, 68)";9;5,8;302;355857
"C(151; 59, 65)";9;5,8;302;355857
"C(151; 61, 71)";9;5,8;302;355857
"C(151; 64, 72)";9;5,8;302;355857
"C(151; 70, 72)";9;5,8;302;355857
