Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(107; 1, 47)";7;4,88679;214;75600
"C(107; 2, 25)";7;4,88679;214;75600
"C(107; 3, 16)";7;4,88679;214;75600
"C(107; 3, 34)";7;4,88679;214;75600
"C(107; 4, 50)";7;4,88679;214;75600
"C(107; 5, 9)";7;4,88679;214;75600
"C(107; 5, 21)";7;4,88679;214;75600
"C(107; 6, 32)";7;4,88679;214;75600
"C(107; 7, 8)";7;4,88679;214;75600
"C(107; 10, 18)";7;4,88679;214;75600
"C(107; 10, 42)";7;4,88679;214;75600
"C(107; 11, 18)";7;4,88679;214;75600
"C(107; 11, 23)";7;4,88679;214;75600
"C(107; 12, 29)";7;4,88679;214;75600
"C(107; 12, 43)";7;4,88679;214;75600
"C(107; 13, 31)";7;4,88679;214;75600
"C(107; 14, 16)";7;4,88679;214;75600
"C(107; 14, 39)";7;4,88679;214;75600
"C(107; 15, 27)";7;4,88679;214;75600
"C(107; 15, 44)";7;4,88679;214;75600
"C(107; 17, 50)";7;4,88679;214;75600
"C(107; 17, 52)";7;4,88679;214;75600
"C(107; 19, 30)";7;4,88679;214;75600
"C(107; 20, 23)";7;4,88679;214;75600
"C(107; 20, 36)";7;4,88679;214;75600
"C(107; 21, 24)";7;4,88679;214;75600
"C(107; 22, 36)";7;4,88679;214;75600
"C(107; 22, 46)";7;4,88679;214;75600
"C(107; 24, 49)";7;4,88679;214;75600
"C(107; 25, 45)";7;4,88679;214;75600
"C(107; 27, 37)";7;4,88679;214;75600
"C(107; 28, 29)";7;4,88679;214;75600
"C(107; 28, 32)";7;4,88679;214;75600
"C(107; 30, 53)";7;4,88679;214;75600
"C(107; 31, 41)";7;4,88679;214;75600
"C(107; 33, 38)";7;4,88679;214;75600
"C(107; 35, 40)";7;4,88679;214;75600
"C(107; 35, 44)";7;4,88679;214;75600
"C(107; 38, 47)";7;4,88679;214;75600
"C(107; 40, 46)";7;4,88679;214;75600
"C(107; 42, 48)";7;4,88679;214;75600
"C(107; 43, 51)";7;4,88679;214;75600
"C(107; 49, 51)";7;4,88679;214;75600
