Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(101; 1, 30)";7;4,76;202;60747
"C(101; 2, 27)";7;4,76;202;60747
"C(101; 2, 41)";7;4,76;202;60747
"C(101; 3, 10)";7;4,76;202;60747
"C(101; 3, 11)";7;4,76;202;60747
"C(101; 4, 19)";7;4,76;202;60747
"C(101; 5, 17)";7;4,76;202;60747
"C(101; 6, 20)";7;4,76;202;60747
"C(101; 6, 22)";7;4,76;202;60747
"C(101; 7, 8)";7;4,76;202;60747
"C(101; 7, 44)";7;4,76;202;60747
"C(101; 8, 38)";7;4,76;202;60747
"C(101; 9, 30)";7;4,76;202;60747
"C(101; 9, 33)";7;4,76;202;60747
"C(101; 10, 34)";7;4,76;202;60747
"C(101; 11, 27)";7;4,76;202;60747
"C(101; 12, 44)";7;4,76;202;60747
"C(101; 13, 14)";7;4,76;202;60747
"C(101; 13, 24)";7;4,76;202;60747
"C(101; 14, 16)";7;4,76;202;60747
"C(101; 15, 46)";7;4,76;202;60747
"C(101; 15, 50)";7;4,76;202;60747
"C(101; 16, 25)";7;4,76;202;60747
"C(101; 17, 23)";7;4,76;202;60747
"C(101; 18, 41)";7;4,76;202;60747
"C(101; 19, 36)";7;4,76;202;60747
"C(101; 20, 33)";7;4,76;202;60747
"C(101; 21, 24)";7;4,76;202;60747
"C(101; 21, 31)";7;4,76;202;60747
"C(101; 22, 47)";7;4,76;202;60747
"C(101; 23, 43)";7;4,76;202;60747
"C(101; 26, 28)";7;4,76;202;60747
"C(101; 26, 48)";7;4,76;202;60747
"C(101; 28, 32)";7;4,76;202;60747
"C(101; 29, 39)";7;4,76;202;60747
"C(101; 31, 36)";7;4,76;202;60747
"C(101; 34, 46)";7;4,76;202;60747
"C(101; 35, 40)";7;4,76;202;60747
"C(101; 37, 45)";7;4,76;202;60747
"C(101; 39, 42)";7;4,76;202;60747
"C(101; 42, 48)";7;4,76;202;60747
"C(101; 45, 49)";7;4,76;202;60747
