Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(106; 2, 15)";7;4,86667;212;66906
"C(106; 4, 23)";7;4,86667;212;66906
"C(106; 6, 45)";7;4,86667;212;66906
"C(106; 7, 8)";7;4,86667;212;66906
"C(106; 9, 20)";7;4,86667;212;66906
"C(106; 10, 31)";7;4,86667;212;66906
"C(106; 11, 48)";7;4,86667;212;66906
"C(106; 12, 37)";7;4,86667;212;66906
"C(106; 16, 39)";7;4,86667;212;66906
"C(106; 17, 26)";7;4,86667;212;66906
"C(106; 18, 29)";7;4,86667;212;66906
"C(106; 21, 24)";7;4,86667;212;66906
"C(106; 22, 47)";7;4,86667;212;66906
"C(106; 25, 32)";7;4,86667;212;66906
"C(106; 27, 46)";7;4,86667;212;66906
"C(106; 28, 51)";7;4,86667;212;66906
"C(106; 33, 38)";7;4,86667;212;66906
"C(106; 34, 43)";7;4,86667;212;66906
"C(106; 35, 40)";7;4,86667;212;66906
"C(106; 41, 44)";7;4,86667;212;66906
"C(106; 49, 50)";7;4,86667;212;66906
