Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(91; 1, 14)";7;4,51111;182;40882
"C(91; 1, 27)";7;4,51111;182;40882
"C(91; 2, 15)";7;4,51111;182;40882
"C(91; 2, 28)";7;4,51111;182;40882
"C(91; 3, 16)";7;4,51111;182;40882
"C(91; 3, 29)";7;4,51111;182;40882
"C(91; 4, 17)";7;4,51111;182;40882
"C(91; 4, 30)";7;4,51111;182;40882
"C(91; 5, 18)";7;4,51111;182;40882
"C(91; 5, 31)";7;4,51111;182;40882
"C(91; 6, 7)";7;4,51111;182;40882
"C(91; 6, 19)";7;4,51111;182;40882
"C(91; 6, 32)";7;4,51111;182;40882
"C(91; 7, 20)";7;4,51111;182;40882
"C(91; 7, 33)";7;4,51111;182;40882
"C(91; 8, 21)";7;4,51111;182;40882
"C(91; 8, 34)";7;4,51111;182;40882
"C(91; 9, 22)";7;4,51111;182;40882
"C(91; 9, 35)";7;4,51111;182;40882
"C(91; 10, 23)";7;4,51111;182;40882
"C(91; 10, 36)";7;4,51111;182;40882
"C(91; 11, 24)";7;4,51111;182;40882
"C(91; 11, 37)";7;4,51111;182;40882
"C(91; 12, 14)";7;4,51111;182;40882
"C(91; 12, 25)";7;4,51111;182;40882
"C(91; 12, 38)";7;4,51111;182;40882
"C(91; 14, 27)";7;4,51111;182;40882
"C(91; 14, 40)";7;4,51111;182;40882
"C(91; 15, 28)";7;4,51111;182;40882
"C(91; 15, 41)";7;4,51111;182;40882
"C(91; 16, 29)";7;4,51111;182;40882
"C(91; 16, 42)";7;4,51111;182;40882
"C(91; 17, 30)";7;4,51111;182;40882
"C(91; 17, 43)";7;4,51111;182;40882
"C(91; 18, 31)";7;4,51111;182;40882
"C(91; 18, 44)";7;4,51111;182;40882
"C(91; 19, 20)";7;4,51111;182;40882
"C(91; 19, 32)";7;4,51111;182;40882
"C(91; 19, 45)";7;4,51111;182;40882
"C(91; 20, 33)";7;4,51111;182;40882
"C(91; 21, 34)";7;4,51111;182;40882
"C(91; 22, 35)";7;4,51111;182;40882
"C(91; 23, 36)";7;4,51111;182;40882
"C(91; 24, 37)";7;4,51111;182;40882
"C(91; 25, 27)";7;4,51111;182;40882
"C(91; 25, 38)";7;4,51111;182;40882
"C(91; 27, 40)";7;4,51111;182;40882
"C(91; 28, 41)";7;4,51111;182;40882
"C(91; 29, 42)";7;4,51111;182;40882
"C(91; 30, 43)";7;4,51111;182;40882
"C(91; 31, 44)";7;4,51111;182;40882
"C(91; 32, 33)";7;4,51111;182;40882
"C(91; 32, 45)";7;4,51111;182;40882
"C(91; 38, 40)";7;4,51111;182;40882
