Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(72; 1, 13)";6;4,02817;144;15402
"C(72; 1, 30)";6;4,02817;144;15402
"C(72; 5, 6)";6;4,02817;144;15402
"C(72; 5, 7)";6;4,02817;144;15402
"C(72; 5, 17)";6;4,02817;144;15402
"C(72; 6, 7)";6;4,02817;144;15402
"C(72; 6, 17)";6;4,02817;144;15402
"C(72; 6, 19)";6;4,02817;144;15402
"C(72; 6, 29)";6;4,02817;144;15402
"C(72; 6, 31)";6;4,02817;144;15402
"C(72; 7, 19)";6;4,02817;144;15402
"C(72; 11, 23)";6;4,02817;144;15402
"C(72; 11, 30)";6;4,02817;144;15402
"C(72; 13, 25)";6;4,02817;144;15402
"C(72; 13, 30)";6;4,02817;144;15402
"C(72; 17, 29)";6;4,02817;144;15402
"C(72; 19, 31)";6;4,02817;144;15402
"C(72; 23, 30)";6;4,02817;144;15402
"C(72; 23, 35)";6;4,02817;144;15402
"C(72; 25, 30)";6;4,02817;144;15402
"C(72; 29, 31)";6;4,02817;144;15402
"C(72; 30, 35)";6;4,02817;144;15402
