Сигнатура; Диаметр; Среднее расстояние; Время генерации; Кол-во соединений 
Signature; Diameter; Average distance; Generation time; Number of connections 
"C(86; 1, 36)";7;4,36471;172;31462
"C(86; 2, 31)";7;4,36471;172;31462
"C(86; 3, 22)";7;4,36471;172;31462
"C(86; 4, 19)";7;4,36471;172;31462
"C(86; 6, 7)";7;4,36471;172;31462
"C(86; 9, 20)";7;4,36471;172;31462
"C(86; 10, 17)";7;4,36471;172;31462
"C(86; 11, 34)";7;4,36471;172;31462
"C(86; 12, 29)";7;4,36471;172;31462
"C(86; 13, 38)";7;4,36471;172;31462
"C(86; 16, 33)";7;4,36471;172;31462
"C(86; 18, 21)";7;4,36471;172;31462
"C(86; 23, 32)";7;4,36471;172;31462
"C(86; 26, 27)";7;4,36471;172;31462
"C(86; 28, 39)";7;4,36471;172;31462
"C(86; 30, 35)";7;4,36471;172;31462
"C(86; 37, 42)";7;4,36471;172;31462
