Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс);Кол-во соединений
17;C(17, 2, 3, 4);2;1.625;246;51
17;C(17, 2, 3, 5);2;1.625;246;51
17;C(17, 2, 3, 7);2;1.625;246;51
17;C(17, 2, 3, 8);2;1.625;246;51
17;C(17, 2, 4, 5);2;1.625;246;51
17;C(17, 2, 5, 6);2;1.625;246;51
17;C(17, 2, 5, 8);2;1.625;246;51
17;C(17, 2, 6, 7);2;1.625;246;51
17;C(17, 2, 6, 8);2;1.625;246;51
17;C(17, 2, 7, 8);2;1.625;246;51
17;C(17, 3, 4, 5);2;1.625;246;51
17;C(17, 3, 4, 6);2;1.625;246;51
17;C(17, 3, 5, 8);2;1.625;246;51
17;C(17, 3, 7, 8);2;1.625;246;51
17;C(17, 4, 5, 7);2;1.625;246;51
17;C(17, 4, 6, 7);2;1.625;246;51
17;C(17, 4, 6, 8);2;1.625;246;51
17;C(17, 4, 7, 8);2;1.625;246;51
17;C(17, 5, 6, 8);2;1.625;246;51
17;C(17, 6, 7, 8);2;1.625;246;51
18;C(18, 1, 2, 7);2;1.64706;391;54
18;C(18, 1, 3, 8);2;1.64706;391;54
18;C(18, 1, 4, 8);2;1.64706;391;54
18;C(18, 1, 5, 8);2;1.64706;391;54
18;C(18, 2, 3, 7);2;1.64706;391;54
18;C(18, 2, 4, 5);2;1.64706;391;54
18;C(18, 2, 7, 8);2;1.64706;391;54
18;C(18, 3, 4, 5);2;1.64706;391;54
18;C(18, 4, 5, 7);2;1.64706;391;54
19;C(19, 1, 2, 7);2;1.66667;446;57
19;C(19, 1, 3, 7);2;1.66667;446;57
19;C(19, 1, 3, 8);2;1.66667;446;57
19;C(19, 1, 4, 6);2;1.66667;446;57
19;C(19, 1, 5, 8);2;1.66667;446;57
19;C(19, 1, 6, 9);2;1.66667;446;57
19;C(19, 1, 7, 8);2;1.66667;446;57
19;C(19, 2, 3, 5);2;1.66667;446;57
19;C(19, 2, 3, 6);2;1.66667;446;57
19;C(19, 2, 3, 9);2;1.66667;446;57
19;C(19, 2, 4, 5);2;1.66667;446;57
19;C(19, 2, 5, 6);2;1.66667;446;57
19;C(19, 2, 7, 8);2;1.66667;446;57
19;C(19, 3, 4, 5);2;1.66667;446;57
19;C(19, 3, 5, 9);2;1.66667;446;57
19;C(19, 4, 6, 7);2;1.66667;446;57
19;C(19, 4, 6, 9);2;1.66667;446;57
19;C(19, 4, 7, 9);2;1.66667;446;57
19;C(19, 4, 8, 9);2;1.66667;446;57
19;C(19, 5, 7, 8);2;1.66667;446;57
19;C(19, 6, 8, 9);2;1.66667;446;57
20;C(20, 1, 5, 8);2;1.68421;654;60
20;C(20, 2, 4, 5);2;1.68421;654;60
20;C(20, 2, 5, 6);2;1.68421;654;60
20;C(20, 3, 4, 5);2;1.68421;654;60
20;C(20, 4, 5, 7);2;1.68421;654;60
20;C(20, 5, 6, 8);2;1.68421;654;60
20;C(20, 5, 8, 9);2;1.68421;654;60
21;C(21, 1, 2, 8);2;1.7;696;63
21;C(21, 1, 3, 8);2;1.7;696;63
21;C(21, 1, 4, 6);2;1.7;696;63
21;C(21, 1, 4, 10);2;1.7;696;63
21;C(21, 1, 5, 8);2;1.7;696;63
21;C(21, 1, 5, 9);2;1.7;696;63
21;C(21, 2, 3, 10);2;1.7;696;63
21;C(21, 2, 4, 5);2;1.7;696;63
21;C(21, 2, 5, 6);2;1.7;696;63
21;C(21, 2, 5, 10);2;1.7;696;63
21;C(21, 2, 8, 9);2;1.7;696;63
21;C(21, 3, 4, 5);2;1.7;696;63
21;C(21, 4, 8, 10);2;1.7;696;63
21;C(21, 4, 9, 10);2;1.7;696;63
21;C(21, 6, 8, 10);2;1.7;696;63
22;C(22, 1, 4, 8);3;1.7619;1046;66
22;C(22, 1, 5, 8);3;1.7619;1046;66
22;C(22, 1, 6, 9);3;1.7619;1046;66
22;C(22, 2, 3, 7);3;1.7619;1046;66
22;C(22, 2, 3, 10);3;1.7619;1046;66
22;C(22, 2, 4, 5);3;1.7619;1046;66
22;C(22, 3, 4, 5);3;1.7619;1046;66
22;C(22, 6, 7, 10);3;1.7619;1046;66
22;C(22, 6, 8, 9);3;1.7619;1046;66
22;C(22, 7, 9, 10);3;1.7619;1046;66
23;C(23, 1, 2, 9);3;1.81818;1132;69
23;C(23, 1, 3, 8);3;1.81818;1132;69
23;C(23, 1, 3, 9);3;1.81818;1132;69
23;C(23, 1, 4, 6);3;1.81818;1132;69
23;C(23, 1, 4, 7);3;1.81818;1132;69
23;C(23, 1, 4, 10);3;1.81818;1132;69
23;C(23, 1, 5, 7);3;1.81818;1132;69
23;C(23, 1, 5, 8);3;1.81818;1132;69
23;C(23, 1, 5, 10);3;1.81818;1132;69
23;C(23, 1, 6, 9);3;1.81818;1132;69
23;C(23, 1, 6, 10);3;1.81818;1132;69
23;C(23, 1, 7, 11);3;1.81818;1132;69
23;C(23, 2, 3, 8);3;1.81818;1132;69
23;C(23, 2, 3, 10);3;1.81818;1132;69
23;C(23, 2, 3, 11);3;1.81818;1132;69
23;C(23, 2, 4, 5);3;1.81818;1132;69
23;C(23, 2, 5, 6);3;1.81818;1132;69
23;C(23, 2, 5, 11);3;1.81818;1132;69
23;C(23, 2, 6, 7);3;1.81818;1132;69
23;C(23, 2, 7, 10);3;1.81818;1132;69
23;C(23, 2, 8, 9);3;1.81818;1132;69
23;C(23, 2, 8, 11);3;1.81818;1132;69
23;C(23, 2, 9, 10);3;1.81818;1132;69
23;C(23, 3, 4, 5);3;1.81818;1132;69
23;C(23, 3, 4, 6);3;1.81818;1132;69
23;C(23, 3, 4, 9);3;1.81818;1132;69
23;C(23, 3, 5, 7);3;1.81818;1132;69
23;C(23, 3, 5, 11);3;1.81818;1132;69
23;C(23, 3, 7, 8);3;1.81818;1132;69
23;C(23, 3, 7, 11);3;1.81818;1132;69
23;C(23, 4, 5, 7);3;1.81818;1132;69
23;C(23, 4, 6, 7);3;1.81818;1132;69
23;C(23, 4, 8, 10);3;1.81818;1132;69
23;C(23, 4, 9, 11);3;1.81818;1132;69
23;C(23, 4, 10, 11);3;1.81818;1132;69
23;C(23, 5, 6, 8);3;1.81818;1132;69
23;C(23, 5, 9, 11);3;1.81818;1132;69
23;C(23, 6, 7, 9);3;1.81818;1132;69
23;C(23, 6, 8, 10);3;1.81818;1132;69
23;C(23, 6, 8, 11);3;1.81818;1132;69
23;C(23, 6, 9, 10);3;1.81818;1132;69
23;C(23, 7, 10, 11);3;1.81818;1132;69
23;C(23, 8, 9, 10);3;1.81818;1132;69
23;C(23, 8, 9, 11);3;1.81818;1132;69
24;C(24, 1, 5, 8);3;1.78261;1431;72
24;C(24, 7, 8, 11);3;1.78261;1431;72
25;C(25, 1, 3, 10);3;1.83333;1667;75
25;C(25, 1, 5, 8);3;1.83333;1667;75
25;C(25, 2, 5, 6);3;1.83333;1667;75
25;C(25, 2, 9, 10);3;1.83333;1667;75
25;C(25, 3, 5, 9);3;1.83333;1667;75
25;C(25, 4, 5, 7);3;1.83333;1667;75
25;C(25, 4, 10, 12);3;1.83333;1667;75
25;C(25, 5, 11, 12);3;1.83333;1667;75
25;C(25, 6, 7, 10);3;1.83333;1667;75
25;C(25, 8, 10, 11);3;1.83333;1667;75
26;C(26, 1, 3, 8);3;1.88;1731;78
26;C(26, 1, 4, 10);3;1.88;1731;78
26;C(26, 1, 6, 9);3;1.88;1731;78
26;C(26, 2, 3, 9);3;1.88;1731;78
26;C(26, 2, 5, 6);3;1.88;1731;78
26;C(26, 2, 7, 8);3;1.88;1731;78
26;C(26, 3, 4, 12);3;1.88;1731;78
26;C(26, 4, 5, 7);3;1.88;1731;78
26;C(26, 5, 11, 12);3;1.88;1731;78
26;C(26, 6, 8, 11);3;1.88;1731;78
26;C(26, 7, 10, 11);3;1.88;1731;78
26;C(26, 9, 10, 12);3;1.88;1731;78
27;C(27, 1, 4, 10);3;1.84615;2115;81
27;C(27, 1, 5, 8);3;1.84615;2115;81
27;C(27, 1, 7, 11);3;1.84615;2115;81
27;C(27, 2, 5, 13);3;1.84615;2115;81
27;C(27, 2, 7, 8);3;1.84615;2115;81
27;C(27, 2, 10, 11);3;1.84615;2115;81
27;C(27, 4, 5, 7);3;1.84615;2115;81
27;C(27, 4, 11, 13);3;1.84615;2115;81
27;C(27, 8, 10, 13);3;1.84615;2115;81
28;C(28, 1, 4, 11);3;1.88889;2732;84
28;C(28, 1, 5, 8);3;1.88889;2732;84
28;C(28, 3, 4, 13);3;1.88889;2732;84
28;C(28, 3, 5, 12);3;1.88889;2732;84
28;C(28, 8, 9, 13);3;1.88889;2732;84
28;C(28, 9, 11, 12);3;1.88889;2732;84
29;C(29, 1, 5, 13);3;1.92857;2912;87
29;C(29, 1, 6, 9);3;1.92857;2912;87
29;C(29, 1, 9, 13);3;1.92857;2912;87
29;C(29, 2, 3, 10);3;1.92857;2912;87
29;C(29, 2, 3, 11);3;1.92857;2912;87
29;C(29, 2, 11, 12);3;1.92857;2912;87
29;C(29, 3, 10, 14);3;1.92857;2912;87
29;C(29, 4, 5, 7);3;1.92857;2912;87
29;C(29, 4, 6, 7);3;1.92857;2912;87
29;C(29, 4, 6, 9);3;1.92857;2912;87
29;C(29, 5, 7, 13);3;1.92857;2912;87
29;C(29, 8, 10, 14);3;1.92857;2912;87
29;C(29, 8, 11, 12);3;1.92857;2912;87
29;C(29, 8, 12, 14);3;1.92857;2912;87
30;C(30, 1, 5, 8);3;1.96552;3444;90
30;C(30, 1, 8, 12);3;1.96552;3444;90
30;C(30, 2, 5, 11);3;1.96552;3444;90
30;C(30, 2, 8, 9);3;1.96552;3444;90
30;C(30, 2, 11, 12);3;1.96552;3444;90
30;C(30, 3, 4, 14);3;1.96552;3444;90
30;C(30, 4, 5, 7);3;1.96552;3444;90
30;C(30, 4, 6, 7);3;1.96552;3444;90
30;C(30, 5, 13, 14);3;1.96552;3444;90
30;C(30, 6, 13, 14);3;1.96552;3444;90
31;C(31, 1, 4, 11);3;2;3916;93
31;C(31, 1, 5, 8);3;2;3916;93
31;C(31, 1, 5, 14);3;2;3916;93
31;C(31, 1, 6, 9);3;2;3916;93
31;C(31, 1, 6, 14);3;2;3916;93
31;C(31, 1, 7, 11);3;2;3916;93
31;C(31, 2, 3, 10);3;2;3916;93
31;C(31, 2, 3, 12);3;2;3916;93
31;C(31, 2, 8, 9);3;2;3916;93
31;C(31, 2, 9, 14);3;2;3916;93
31;C(31, 2, 10, 15);3;2;3916;93
31;C(31, 2, 12, 13);3;2;3916;93
31;C(31, 3, 4, 13);3;2;3916;93
31;C(31, 3, 7, 15);3;2;3916;93
31;C(31, 3, 11, 13);3;2;3916;93
31;C(31, 3, 11, 15);3;2;3916;93
31;C(31, 4, 5, 7);3;2;3916;93
31;C(31, 4, 6, 7);3;2;3916;93
31;C(31, 4, 6, 11);3;2;3916;93
31;C(31, 4, 13, 15);3;2;3916;93
31;C(31, 5, 6, 8);3;2;3916;93
31;C(31, 5, 6, 9);3;2;3916;93
31;C(31, 5, 7, 11);3;2;3916;93
31;C(31, 7, 13, 15);3;2;3916;93
31;C(31, 8, 9, 12);3;2;3916;93
31;C(31, 8, 10, 14);3;2;3916;93
31;C(31, 8, 12, 14);3;2;3916;93
31;C(31, 9, 10, 14);3;2;3916;93
31;C(31, 10, 12, 13);3;2;3916;93
31;C(31, 10, 12, 15);3;2;3916;93
32;C(32, 1, 4, 10);3;2.03226;4789;96
32;C(32, 1, 4, 13);3;2.03226;4789;96
32;C(32, 1, 5, 12);3;2.03226;4789;96
32;C(32, 1, 6, 9);3;2.03226;4789;96
32;C(32, 1, 7, 10);3;2.03226;4789;96
32;C(32, 2, 3, 11);3;2.03226;4789;96
32;C(32, 2, 3, 12);3;2.03226;4789;96
32;C(32, 2, 5, 13);3;2.03226;4789;96
32;C(32, 2, 12, 13);3;2.03226;4789;96
32;C(32, 3, 4, 15);3;2.03226;4789;96
32;C(32, 3, 5, 14);3;2.03226;4789;96
32;C(32, 3, 7, 12);3;2.03226;4789;96
32;C(32, 4, 5, 7);3;2.03226;4789;96
32;C(32, 4, 6, 7);3;2.03226;4789;96
32;C(32, 4, 6, 9);3;2.03226;4789;96
