Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс)
161;C(161, 1, 17);9;6;2153561;322
162;C(162, 1, 17);9;6.01863;1914549;324
163;C(163, 1, 17);9;6.03704;2125553;326
164;C(164, 1, 50);9;6.05521;2009713;328
165;C(165, 3, 40);9;6.07317;2089539;330
166;C(166, 1, 22);9;6.09091;2134473;332
167;C(167, 1, 36);9;6.10843;2334253;334
168;C(168, 1, 16);9;6.12575;2177429;336
169;C(169, 1, 16);9;6.14286;2687254;338
170;C(170, 1, 20);9;6.15976;2509536;340
