Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс)
181;C(181, 1, 19);9;6.33333;3480368;362
182;C(182, 1, 82);10;6.35359;3278949;364
183;C(183, 1, 54);10;6.37363;3655880;366
