Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс)
176;C(176, 1, 38);9;6.25714;2787731;352
177;C(177, 1, 54);9;6.27273;3000639;354
178;C(178, 1, 78);9;6.28814;3004102;356
179;C(179, 1, 17);9;6.30337;3693625;358
180;C(180, 9, 10);9;6.31844;3065310;360
