Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
903;C(903, 1, 44);21;14.17073;186;1806
903;C(903, 1, 87);21;14.17073;186;1806
903;C(903, 1, 42);21;14.17073;186;1806
903;C(903, 1, 85);21;14.17073;186;1806
903;C(903, 1, 171);21;14.17073;186;1806
903;C(903, 1, 173);21;14.17073;186;1806
903;C(903, 1, 214);21;14.17073;186;1806
903;C(903, 1, 216);21;14.17073;186;1806
903;C(903, 1, 345);21;14.17073;186;1806
903;C(903, 1, 343);21;14.17073;186;1806
903;C(903, 1, 429);21;14.17073;186;1806
903;C(903, 21, 451);21;14.17073;186;1806
903;C(903, 1, 431);21;14.17073;186;1806
903;C(903, 22, 451);21;14.17073;186;1806
903;C(903, 107, 451);21;14.17073;186;1806
903;C(903, 108, 451);21;14.17073;186;1806
903;C(903, 236, 451);21;14.17073;186;1806
903;C(903, 237, 451);21;14.17073;186;1806
903;C(903, 279, 451);21;14.17073;186;1806
903;C(903, 280, 451);21;14.17073;186;1806
903;C(903, 365, 451);21;14.17073;186;1806
903;C(903, 408, 451);21;14.17073;186;1806
903;C(903, 366, 451);21;14.17073;186;1806
903;C(903, 409, 451);21;14.17073;186;1806
