Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
877;C(877, 1, 168);21;13.96804;177;1754
877;C(877, 1, 166);21;13.96804;177;1754
877;C(877, 1, 280);21;13.96804;177;1754
877;C(877, 1, 308);21;13.96804;177;1754
877;C(877, 83, 438);21;13.96804;177;1754
877;C(877, 84, 438);21;13.96804;177;1754
877;C(877, 140, 438);21;13.96804;177;1754
877;C(877, 154, 438);21;13.96804;177;1754
877;C(877, 419, 438);21;13.96804;177;1754
877;C(877, 416, 438);21;13.96804;177;1754
