Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
722;C(722, 1, 39);19;12.67545;95;1444
722;C(722, 1, 75);19;12.67545;95;1444
722;C(722, 1, 77);19;12.67545;95;1444
722;C(722, 1, 37);19;12.67545;95;1444
722;C(722, 1, 115);19;12.67545;95;1444
722;C(722, 1, 151);19;12.67545;95;1444
722;C(722, 1, 153);19;12.67545;95;1444
722;C(722, 1, 189);19;12.67545;95;1444
722;C(722, 1, 113);19;12.67545;95;1444
722;C(722, 1, 191);19;12.67545;95;1444
722;C(722, 1, 227);19;12.67545;95;1444
722;C(722, 1, 229);19;12.67545;95;1444
722;C(722, 1, 265);19;12.67545;95;1444
722;C(722, 1, 267);19;12.67545;95;1444
722;C(722, 1, 303);19;12.67545;95;1444
722;C(722, 1, 305);19;12.67545;95;1444
722;C(722, 1, 341);19;12.67545;95;1444
722;C(722, 1, 324);19;12.67545;95;1444
722;C(722, 1, 343);19;12.67545;95;1444
