Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
544;C(544, 1, 152);17;11.01842;39;1088
544;C(544, 1, 159);17;11.01842;39;1088
544;C(544, 1, 171);17;11.01842;39;1088
544;C(544, 1, 129);17;11.01842;39;1088
544;C(544, 1, 161);17;11.01842;39;1088
544;C(544, 1, 191);17;11.01842;39;1088
544;C(544, 1, 257);17;11.01842;39;1088
544;C(544, 1, 239);17;11.01842;39;1088
544;C(544, 1, 223);17;11.01842;39;1088
544;C(544, 1, 225);17;11.01842;39;1088
544;C(544, 1, 237);17;11.01842;39;1088
544;C(544, 1, 255);17;11.01842;39;1088
