Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
811;C(811, 1, 194);20;13.4321;138;1622
811;C(811, 1, 255);20;13.4321;138;1622
811;C(811, 1, 308);20;13.4321;138;1622
811;C(811, 1, 383);20;13.4321;138;1622
811;C(811, 1, 366);20;13.4321;138;1622
811;C(811, 18, 405);20;13.4321;138;1622
811;C(811, 97, 405);20;13.4321;138;1622
811;C(811, 183, 405);20;13.4321;138;1622
811;C(811, 154, 405);20;13.4321;138;1622
811;C(811, 278, 405);20;13.4321;138;1622
811;C(811, 214, 405);20;13.4321;138;1622
