Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
595;C(595, 1, 69);17;11.50505;60;1190
595;C(595, 1, 34);17;11.50505;60;1190
595;C(595, 1, 71);17;11.50505;60;1190
595;C(595, 1, 36);17;11.50505;60;1190
595;C(595, 1, 174);17;11.50505;60;1190
595;C(595, 1, 139);17;11.50505;60;1190
595;C(595, 1, 104);17;11.50505;60;1190
595;C(595, 1, 176);17;11.50505;60;1190
595;C(595, 1, 141);17;11.50505;60;1190
595;C(595, 1, 106);17;11.50505;60;1190
595;C(595, 1, 244);17;11.50505;60;1190
595;C(595, 1, 209);17;11.50505;60;1190
595;C(595, 1, 281);17;11.50505;60;1190
595;C(595, 1, 246);17;11.50505;60;1190
595;C(595, 1, 211);17;11.50505;60;1190
595;C(595, 1, 279);17;11.50505;60;1190
595;C(595, 18, 297);17;11.50505;60;1190
595;C(595, 52, 297);17;11.50505;60;1190
595;C(595, 17, 297);17;11.50505;60;1190
595;C(595, 53, 297);17;11.50505;60;1190
595;C(595, 87, 297);17;11.50505;60;1190
595;C(595, 88, 297);17;11.50505;60;1190
595;C(595, 192, 297);17;11.50505;60;1190
595;C(595, 157, 297);17;11.50505;60;1190
595;C(595, 193, 297);17;11.50505;60;1190
595;C(595, 122, 297);17;11.50505;60;1190
595;C(595, 158, 297);17;11.50505;60;1190
595;C(595, 123, 297);17;11.50505;60;1190
595;C(595, 227, 297);17;11.50505;60;1190
595;C(595, 262, 297);17;11.50505;60;1190
595;C(595, 228, 297);17;11.50505;60;1190
595;C(595, 263, 297);17;11.50505;60;1190
