Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мс);Кол-во соединений
639;C(639, 1, 11, 42, 207, 275);5;3.633229;92798657;3195
639;C(639, 1, 12, 81, 86, 206);5;3.633229;92798657;3195
639;C(639, 1, 15, 52, 151, 261);5;3.633229;92798657;3195
639;C(639, 1, 15, 57, 211, 303);5;3.633229;92798657;3195
639;C(639, 1, 17, 183, 264, 317);5;3.633229;92798657;3195
639;C(639, 1, 19, 67, 147, 250);5;3.633229;92798657;3195
639;C(639, 1, 19, 72, 120, 252);5;3.633229;92798657;3195
639;C(639, 1, 19, 88, 168, 290);5;3.633229;92798657;3195
639;C(639, 1, 19, 112, 117, 164);5;3.633229;92798657;3195
639;C(639, 1, 22, 60, 134, 167);5;3.633229;92798657;3195
639;C(639, 1, 23, 186, 202, 263);5;3.633229;92798657;3195
639;C(639, 1, 24, 86, 114, 216);5;3.633229;92798657;3195
639;C(639, 1, 25, 58, 120, 135);5;3.633229;92798657;3195
639;C(639, 1, 25, 95, 162, 269);5;3.633229;92798657;3195
639;C(639, 1, 29, 52, 177, 269);5;3.633229;92798657;3195
639;C(639, 1, 30, 52, 177, 270);5;3.633229;92798657;3195
639;C(639, 1, 35, 46, 124, 288);5;3.633229;92798657;3195
639;C(639, 1, 36, 67, 149, 292);5;3.633229;92798657;3195
639;C(639, 1, 43, 54, 201, 229);5;3.633229;92798657;3195
639;C(639, 1, 54, 198, 269, 309);5;3.633229;92798657;3195
639;C(639, 1, 62, 86, 114, 130);5;3.633229;92798657;3195
639;C(639, 1, 62, 223, 244, 279);5;3.633229;92798657;3195
639;C(639, 1, 63, 73, 106, 163);5;3.633229;92798657;3195
639;C(639, 1, 67, 74, 97, 153);5;3.633229;92798657;3195
639;C(639, 1, 67, 84, 189, 229);5;3.633229;92798657;3195
639;C(639, 1, 67, 113, 126, 211);5;3.633229;92798657;3195
639;C(639, 1, 75, 131, 155, 269);5;3.633229;92798657;3195
639;C(639, 1, 79, 123, 230, 261);5;3.633229;92798657;3195
639;C(639, 1, 89, 108, 165, 173);5;3.633229;92798657;3195
639;C(639, 1, 93, 152, 171, 292);5;3.633229;92798657;3195
639;C(639, 1, 98, 125, 164, 216);5;3.633229;92798657;3195
639;C(639, 1, 102, 169, 188, 210);5;3.633229;92798657;3195
639;C(639, 1, 104, 135, 173, 183);5;3.633229;92798657;3195
639;C(639, 1, 106, 168, 291, 312);5;3.633229;92798657;3195
639;C(639, 1, 107, 134, 151, 315);5;3.633229;92798657;3195
639;C(639, 1, 113, 124, 198, 230);5;3.633229;92798657;3195
639;C(639, 1, 121, 150, 201, 256);5;3.633229;92798657;3195
639;C(639, 1, 124, 192, 207, 280);5;3.633229;92798657;3195
639;C(639, 1, 124, 200, 303, 311);5;3.633229;92798657;3195
639;C(639, 1, 158, 191, 234, 294);5;3.633229;92798657;3195
639;C(639, 1, 168, 182, 225, 256);5;3.633229;92798657;3195
639;C(639, 1, 173, 229, 243, 267);5;3.633229;92798657;3195
639;C(639, 1, 184, 219, 243, 317);5;3.633229;92798657;3195
